World Meteorological Organization Climate Normals for 1991-2020
Single Station Data Sheet For All Climatological Surface Parameters

Station Header Record

Country_Name, FRANCE

Station_Name, RODEZ-AVEYRON
WMO_Number,Latitude,Longitude,Station_Height
07552,44|24|37N,2|28|57E,578

Principal Climatological Surface Parameters

Parameter_Code,Parameter_Name,Units
1,Precipitation_Total,mm

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,1,sum,4,74.9,54.1,62.6,84.3,96.9,64.2,55.6,59.9,77.5,75.8,85.3,78.0,869.1
07552,1,Q1,7,39.7,28.7,27.7,39.3,57.6,29.2,21.1,31.0,42.2,42.9,44.4,42.8
07552,1,Q4,10,109.8,82.5,96.7,125.9,133.6,99.7,87.7,89.3,115.8,93.8,125.9,123.5
07552,1,Median,12,64.6,49.1,61.9,78.7,94.8,56.4,52.3,53.2,75.6,71.8,96.6,67.4
07552,1,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
2,Number_of_Days_with_Precipitation_>=_1_mm,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,2,Count,5,11.60,9.17,10.03,10.47,10.53,7.80,6.70,7.57,8.20,9.60,11.73,11.43,114.83
07552,2,Q1,7,7.00,4.20,6.00,6.00,8.00,5.00,3.20,6.00,5.20,6.20,9.00,7.00
07552,2,Q4,10,17.80,13.80,14.00,15.00,13.00,10.00,9.00,9.80,11.00,12.80,16.80,15.80
07552,2,Median,12,11.50,10.50,9.50,10.00,10.00,7.00,7.00,7.00,8.00,8.00,11.50,11.50
07552,1,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
3,Daily_Maximum_Temperature,Deg_C

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,3,Mean,1,7.1,8.3,12.1,14.9,18.9,23.0,25.7,25.8,21.3,16.6,10.9,8.0,16.1
07552,3,Q1,7,6.1,5.4,10.7,13.0,17.3,21.6,23.3,24.0,19.1,14.6,8.9,6.6
07552,3,Q4,10,8.9,11.0,13.5,17.1,20.2,25.2,28.0,27.5,23.2,18.2,13.0,9.2
07552,3,Median,12,6.7,8.6,12.1,14.5,19.3,22.7,26.0,25.9,21.6,17.0,10.6,8.0
07552,3,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
4,Daily_Minimum_Temperature,Deg_C

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,4,Mean,1,-0.2,-0.5,2.1,4.5,8.0,11.4,13.4,13.4,9.9,7.5,3.2,0.5,6.1
07552,4,Q1,7,-2.1,-2.3,1.1,3.7,6.7,10.1,12.0,12.3,8.5,6.4,1.2,-0.9
07552,4,Q4,10,1.7,2.0,3.0,5.2,9.0,12.0,14.6,14.5,10.9,9.5,4.6,2.4
07552,4,Median,12,0.0,-0.5,1.8,4.3,8.3,11.3,13.2,13.5,10.4,6.9,3.4,0.6
07552,4,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
5,Daily_Mean_Temperature,Deg_C

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,5,Mean,1,3.4,3.9,7.1,9.7,13.4,17.2,19.5,19.6,15.6,12.1,7.1,4.3,11.1
07552,5,Q1,7,1.8,1.9,5.8,8.8,12.0,15.8,17.8,18.0,14.1,10.7,5.4,3.1
07552,5,Q4,10,5.0,6.4,8.6,10.7,14.7,18.6,21.1,21.2,17.0,13.7,9.0,5.6
07552,5,Median,12,3.2,4.0,6.9,9.4,13.8,16.8,19.6,19.6,16.1,12.1,6.9,4.5
07552,5,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
6,Mean_Sea_Level_Pressure,hpa

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,6,Mean,1,1020.4,1018.0,1015.0,1016.1,1016.6,1016.6,1017.7,1017.3,1017.4
07552,6,NOY,98,24,24,24,24,24,24,24,24,24


Parameter_Code,Parameter_Name,Units
7,Mean_Vapor_Pressure,hpa

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,7,Mean,1,6.8,6.6,7.3,8.5,11.0,14.7,12.8,8.7,7.2
07552,7,Q1,7,6.0,5.6,6.8,8.2,10.2,14.1,12.0,7.5,6.5
07552,7,Q4,10,7.6,7.7,7.6,9.1,12.1,15.5,13.6,9.3,8.2
07552,7,Median,12,6.7,6.5,7.2,8.5,10.9,14.7,12.5,8.9,7.0
07552,7,NOY,98,24,24,24,24,24,24,24,24,24


Parameter_Code,Parameter_Name,Units
8,Total_Number_of_Hours_of_Sunshine,hours

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,8,Sum,4
07552,8,Q1,7
07552,8,Q4,10
07552,8,Median,12
07552,8,NOY,98


Parameter_Code,Parameter_Name,Units
12,Number_of_Days_with_Maximum_Temperature_>=25_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,12,Count,5,0.00,0.00,0.00,0.43,3.67,11.67,17.80,17.07,7.20,0.60,0.00,0.00,58.44
07552,12,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
12,Number_of_Days_with_Maximum_Temperature_>=30_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,12,Count,5,0.00,0.00,0.00,0.00,0.03,2.53,6.50,6.83,0.53,0.00,0.00,0.00,16.42
07552,12,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
13,Number_of_Days_with_Minimum_Temperature_<=0_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07552,13,Count,5,15.62,14.69,9.77,3.24,0.40,0.00,0.00,0.00,0.03,1.53,7.53,13.53,66.34
07552,13,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
13,Number_of_Days_with_Minimum_Temperature_<=-5_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

