World Meteorological Organization Climate Normals for 1991-2020
Single Station Data Sheet For All Climatological Surface Parameters

Station Header Record

Country_Name, FRANCE

Station_Name, PTE_DE_LA_HAGUE
WMO_Number,Latitude,Longitude,Station_Height
07020,49|43|31N,1|56|23W,6

Principal Climatological Surface Parameters

Parameter_Code,Parameter_Name,Units
1,Precipitation_Total,mm

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,1,sum,4,87.5,67.2,55.6,45.6,43.7,44.7,41.8,52.0,52.8,93.1,97.9,108.0,789.9
07020,1,Q1,7,44.0,32.1,30.8,22.6,18.0,16.3,17.8,19.8,25.6,49.1,52.0,63.0
07020,1,Q4,10,123.9,105.8,76.4,63.1,70.2,71.6,64.1,72.4,76.4,128.8,137.1,140.6
07020,1,Median,12,90.8,58.5,51.1,38.0,35.9,45.5,37.3,52.3,49.6,90.4,90.4,102.6
07020,1,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
2,Number_of_Days_with_Precipitation_>=_1_mm,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,2,Count,5,14.03,11.50,10.10,8.70,7.73,7.53,7.10,8.70,8.77,13.17,15.47,15.77,128.57
07020,2,Q1,7,9.00,7.20,7.20,5.00,4.00,4.00,4.00,4.20,5.20,9.00,10.20,11.20
07020,2,Q4,10,18.80,17.80,12.00,14.00,11.80,11.00,10.80,12.80,13.00,18.80,19.80,19.80
07020,2,Median,12,15.00,11.00,10.00,8.50,7.50,7.00,7.00,8.50,8.00,12.50,15.50,16.00
07020,1,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
3,Daily_Maximum_Temperature,Deg_C

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,3,Mean,1
07020,3,Q1,7
07020,3,Q4,10
07020,3,Median,12
07020,3,NOY,98


Parameter_Code,Parameter_Name,Units
4,Daily_Minimum_Temperature,Deg_C

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,4,Mean,1
07020,4,Q1,7
07020,4,Q4,10
07020,4,Median,12
07020,4,NOY,98


Parameter_Code,Parameter_Name,Units
5,Daily_Mean_Temperature,Deg_C

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,5,Mean,1
07020,5,Q1,7
07020,5,Q4,10
07020,5,Median,12
07020,5,NOY,98


Parameter_Code,Parameter_Name,Units
6,Mean_Sea_Level_Pressure,hpa

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,6,Mean,1,1016.3,1016.7,1016.5,1015.6,1016.6,1017.4,1017.0,1016.5,1017.3,1014.6,1014.4
07020,6,NOY,98,25,26,26,25,26,24,25,25,26,25,24


Parameter_Code,Parameter_Name,Units
7,Mean_Vapor_Pressure,hpa

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,7,Mean,1
07020,7,Q1,7
07020,7,Q4,10
07020,7,Median,12
07020,7,NOY,98


Parameter_Code,Parameter_Name,Units
8,Total_Number_of_Hours_of_Sunshine,hours

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,8,Sum,4
07020,8,Q1,7
07020,8,Q4,10
07020,8,Median,12
07020,8,NOY,98


Parameter_Code,Parameter_Name,Units
12,Number_of_Days_with_Maximum_Temperature_>=25_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,12,Count,5
07020,12,NOY,98


Parameter_Code,Parameter_Name,Units
12,Number_of_Days_with_Maximum_Temperature_>=30_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,12,Count,5
07020,12,NOY,98


Parameter_Code,Parameter_Name,Units
13,Number_of_Days_with_Minimum_Temperature_<=0_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,13,Count,5
07020,13,NOY,98


Parameter_Code,Parameter_Name,Units
13,Number_of_Days_with_Minimum_Temperature_<=-5_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,13,Count,5
07020,13,NOY,98


Parameter_Code,Parameter_Name,Units
14,Number_of_Days_with_Maximum_Temperature_<_0_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,14,Count,5
07020,14,NOY,98


Parameter_Code,Parameter_Name,Units
15,Number_of_Days_with_Minimum_Temperature_<_0_Deg_C,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,15,Count,5
07020,15,NOY,98


Parameter_Code,Parameter_Name,Units
16,Number_of_Days_with_Daily_Precipitation_>=_10_mm,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,16,Count,5,2.93,1.73,1.43,1.13,1.03,1.00,1.07,1.33,1.43,2.73,3.17,3.33,22.31
07020,16,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
16,Number_of_Days_with_Daily_Precipitation_>=_30_mm,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,16,Count,5,0.07,0.03,0.03,0.03,0.10,0.10,0.10,0.10,0.07,0.23,0.13,0.13,1.12
07020,16,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30


Parameter_Code,Parameter_Name,Units
18,Number_of_Days_with_Wind_Speed_>=_16.0_m/s,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,18,Count,5
07020,18,NOY,98


Parameter_Code,Parameter_Name,Units
18,Number_of_Days_with_Wind_Speed_>=_21.0_m/s,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,18,Count,5
07020,18,NOY,98


Parameter_Code,Parameter_Name,Units
18,Number_of_Days_with_Wind_Speed_>=_25.0_m/s,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,18,Count,5
07020,18,NOY,98


Parameter_Code,Parameter_Name,Units
18,Number_of_Days_with_Wind_Speed_>=_28.0_m/s,count

WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual

07020,18,Count,5
07020,18,NOY,98


