Elem,Rgn,ID,      WIGOS_ID        ,Latitude,Longitude,Elevation,   Country,                 Station                        , Jan  , Feb   , Mar   , Apr   , May   , Jun   , Jul   , Aug   , Sep   , Oct   , Nov   , Dec   , Annual
002,1,00060351,0-20000-0-60351     ,  36.795,   5.877,    8.0,Algeria                       ,JijelAeroport                 ,    11.3,    10.6,     8.3,     8.1,     5.1,     2.4,     0.6,     2.2,     6.5,     7.8,    11.3,    11.6,    85.8
002,1,00060549,0-20000-0-60549     ,  33.546,  -0.235, 1123.2,Algeria                       ,Mecheria                      ,     4.0,     3.6,     3.9,     4.1,     3.0,     1.6,     1.7,     2.5,     3.9,     3.6,     3.6,     3.8,    39.3
002,1,00060437,0-20000-0-60437     ,  36.281,   2.732, 1030.0,Algeria                       ,Medea                         ,    10.3,     9.1,     7.8,     7.6,     5.7,     1.7,     0.9,     1.4,     4.5,     6.2,     9.2,     9.5,    73.9
002,1,00060430,0-20000-0-60430     ,  36.306,   2.228,  715.0,Algeria                       ,Miliana                       ,    10.4,     9.3,     8.0,     7.3,     5.2,     1.5,     0.7,     1.2,     3.5,     5.5,     9.4,     9.1,    71.1
002,1,00060457,0-20000-0-60457     ,  35.912,   0.110,  137.0,Algeria                       ,Mostaganem                    ,     6.3,     6.2,     5.0,     4.7,     2.9,     0.9,     0.4,     0.7,     2.9,     4.6,     7.2,     6.1,    47.9
002,1,00060557,0-20000-0-60557     ,  33.261,  -0.317, 1166.0,Algeria                       ,Naama                         ,     3.3,     3.0,     3.7,     3.7,     3.0,     2.1,     1.7,     3.4,     3.7,     3.5,     3.5,     2.9,    37.5
002,1,00060490,0-20000-0-60490     ,  35.631,  -0.604,   90.0,Algeria                       ,OranSennia                    ,     6.3,     5.6,     5.0,     4.7,     3.1,     0.9,     0.2,     0.5,     2.6,     4.4,     6.6,     5.7,    45.6
002,1,00060580,0-20000-0-60580     ,  31.936,   5.412,  143.6,Algeria                       ,Ouargla                       ,     1.0,     0.4,     1.0,     0.5,     0.5,     0.2,     0.1,     0.1,     1.1,     1.0,     0.7,     0.6,     7.2
002,1,00060421,0-20000-0-60421     ,  35.860,   7.130,  888.8,Algeria                       ,OumElBouaghi                  ,     6.5,     5.1,     6.5,     5.6,     5.5,     3.2,     2.0,     3.5,     4.9,     4.5,     4.8,     5.9,    58.0
002,1,00060536,0-20000-0-60536     ,  34.892,   0.158,  750.0,Algeria                       ,Saida                         ,     7.1,     6.3,     6.1,     5.7,     4.7,     2.1,     1.1,     1.6,     3.7,     4.8,     6.4,     6.4,    56.0
002,1,00060445,0-20000-0-60445     ,  36.175,   5.328, 1009.0,Algeria                       ,Setif                         ,     5.0,     4.5,     4.0,     4.1,     3.6,     1.9,     1.2,     1.9,     3.1,     3.2,     4.0,     4.1,    40.6
002,1,00060520,0-20000-0-60520     ,  35.174,  -0.595,  482.0,Algeria                       ,SidiBelAbbes                  ,     6.5,     5.8,     5.4,     5.0,     3.5,     1.1,     0.3,     1.0,     3.0,     3.8,     5.9,     5.5,    46.8
002,1,00060355,0-20000-0-60355     ,  36.882,   6.935,    2.0,Algeria                       ,Skikda                        ,    10.6,    10.3,     7.3,     6.6,     4.5,     2.2,     0.5,     1.6,     6.0,     7.1,    10.4,    11.2,    78.3
002,1,00060423,0-20000-0-60423     ,  36.298,   7.923,  860.0,Algeria                       ,SoukAhras                     ,    10.5,    10.1,     9.3,     7.9,     6.3,     2.8,     1.3,     2.8,     5.9,     6.7,     8.4,    10.4,    82.4
002,1,00060680,0-20000-0-60680     ,  22.825,   5.452, 1372.0,Algeria                       ,Tamanrasset                   ,     0.3,     0.2,     0.4,     0.1,     0.6,     1.2,     1.2,     3.3,     1.4,     0.9,     0.2,     0.1,     9.9
002,1,00060475,0-20000-0-60475     ,  35.429,   8.115,  814.0,Algeria                       ,Tebessa                       ,     5.4,     4.1,     5.4,     4.9,     5.4,     3.4,     2.1,     4.0,     5.7,     4.5,     4.5,     5.2,    54.6
002,1,00060511,0-20000-0-60511     ,  35.346,   1.468,  977.0,Algeria                       ,Tiaret                        ,     8.1,     7.6,     6.9,     6.3,     4.7,     1.9,     1.0,     2.2,     4.4,     5.5,     7.1,     7.4,    63.1
002,1,00060607,0-20000-0-60607     ,  29.244,   0.284,  312.0,Algeria                       ,Timimoun                      ,     0.4,     0.4,     0.6,     0.3,     0.3,     0.1,     0.1,     0.2,     0.6,     0.3,     0.4,     0.3,     4.0
002,1,00060656,0-20000-0-60656     ,  27.704,  -8.169,  443.0,Algeria                       ,Tindouf                       ,     0.3,     0.8,     0.6,     0.3,     0.3,     0.2,     0.2,     0.8,     0.8,     1.5,     0.5,     0.9,     7.2
002,1,00060395,0-20000-0-60395     ,  36.724,   4.019,  153.4,Algeria                       ,TiziOuzou                     ,    10.5,     9.7,     8.3,     7.5,     5.2,     1.8,     0.6,     1.5,     4.6,     6.4,    10.1,     9.9,    76.1
002,1,00060531,0-20000-0-60531     ,  35.019,  -1.445,  246.1,Algeria                       ,TlemcenZenata                 ,     6.1,     5.3,     5.0,     5.1,     3.4,     0.9,     0.3,     0.6,     2.3,     3.9,     5.2,     5.7,    43.8
002,1,00060555,0-20000-0-60555     ,  33.070,   6.092,   87.1,Algeria                       ,Touggourt                     ,     1.3,     0.8,     1.5,     0.9,     0.8,     0.3,     0.0,     0.6,     1.7,     0.7,     1.2,     1.1,    10.9
002,1,00065338,0-20000-0-65338     ,   7.170,   2.070,  166.0,Benin                         ,Bohicon                       ,     1.0,     3.0,     6.0,     9.0,    11.0,    12.0,    11.0,    10.0,    14.0,    12.0,     3.0,     1.0,    93.0
002,1,00065344,0-20000-0-65344     ,   6.350,   2.383,    7.0,Benin                         ,Cotonou                       ,     2.0,     3.0,     6.0,     9.0,    14.0,    18.0,    11.0,     9.0,    14.0,    13.0,     5.0,     1.0,   105.0
002,1,00065306,0-20000-0-65306     ,  11.133,   2.933,  290.0,Benin                         ,Kandi                         ,     0.0,     0.0,     1.0,     4.0,     9.0,    11.0,    16.0,    19.0,    16.0,     6.0,     0.0,     0.0,    82.0
002,1,00065319,0-20000-0-65319     ,  10.378,   1.359,  429.0,Benin                         ,Natitingou                    ,     0.0,     1.0,     3.0,     8.0,    12.0,    14.0,    17.0,    21.0,    20.0,    13.0,     2.0,     0.0,   111.0
002,1,00065330,0-20000-0-65330     ,   9.350,   2.617,  392.0,Benin                         ,Parakou                       ,     1.0,     1.0,     3.0,     7.0,    11.0,    13.0,    16.0,    18.0,    19.0,    11.0,     1.0,     0.0,   101.0
002,1,00065335,0-20000-0-65335     ,   8.033,   2.467,  198.0,Benin                         ,Save                          ,     1.0,     2.0,     5.0,     9.0,    12.0,    13.0,    14.0,    14.0,    16.0,    12.0,     1.0,     0.0,    99.0
002,1,00065510,0-20000-0-65510     ,  11.170,  -4.300,  459.0,Burkina_Faso                  ,BOBO-DIOULASSO                ,     0.2,     0.1,     1.3,     4.0,     7.7,     9.1,    13.1,    15.5,    13.6,     6.9,     0.8,     0.1,    72.4
002,1,00065504,0-20000-0-65504     ,  12.980,  -0.160,  294.0,Burkina_Faso                  ,BOGANDE                       ,     0.0,     0.0,     0.1,     1.3,     4.0,     6.3,    10.0,    12.0,     8.2,     2.9,     0.0,     0.0,    44.8
002,1,00065516,0-20000-0-65516     ,  11.730,  -2.920,  270.0,Burkina_Faso                  ,BOROMO                        ,     0.1,     0.2,     1.0,     3.1,     6.4,     8.3,    12.5,    15.0,    12.0,     4.9,     0.3,     0.0,    63.8
002,1,00065505,0-20000-0-65505     ,  12.470,  -3.480,  299.0,Burkina_Faso                  ,DEDOUGOU                      ,     0.1,     0.1,     0.6,     2.3,     5.3,     8.1,    11.7,    14.5,    10.7,     4.8,     0.3,     0.0,    58.5
002,1,00065501,0-20000-0-65501     ,  14.030,  -0.030,  276.0,Burkina_Faso                  ,DORI                          ,     0.1,     0.0,     0.2,     0.5,     3.0,     5.2,     8.9,    10.6,     6.7,     2.2,     0.0,     0.0,    37.4
002,1,00065507,0-20000-0-65507     ,  12.070,   0.350,  308.0,Burkina_Faso                  ,FADA-NGOURMA                  ,     0.0,     0.1,     0.8,     2.7,     6.7,     7.9,    11.2,    14.1,    10.0,     4.5,     0.1,     0.0,    58.1
002,1,00065522,0-20000-0-65522     ,  10.330,  -3.180,  292.0,Burkina_Faso                  ,GAOUA                         ,     0.1,     0.7,     2.1,     5.1,     8.1,     9.2,    11.2,    13.2,    14.0,     7.9,     1.1,     0.1,    72.8
002,1,00065503,0-20000-0-65503     ,  12.350,  -2.180,  303.0,Burkina_Faso                  ,OUAGADOUGOU                   ,     0.0,     0.1,     0.4,     2.2,     5.2,     7.0,    12.3,    14.4,    10.4,     3.6,     0.1,     0.0,    55.7
002,1,00065502,0-20000-0-65502     ,  13.580,  -2.430,  335.0,Burkina_Faso                  ,OUAHIGOUYA                    ,     0.0,     0.1,     0.2,     1.1,     3.6,     7.1,    10.9,    13.1,     9.1,     3.5,     0.1,     0.0,    48.8
002,1,00065518,0-20000-0-65518     ,  11.170,  -1.150,  321.0,Burkina_Faso                  ,PO                            ,     0.1,     0.3,     1.0,     3.8,     6.6,     8.6,    11.6,    13.8,    12.3,     5.5,     0.3,     0.0,    63.9
002,1,00008589,                    ,  14.924, -23.494,   70.0,Cabo_Verde_Republic           ,PRAIA                         ,     0.2,     0.1,     0.0,     0.0,     0.0,     0.0,     0.9,     4.0,     5.0,     1.8,     0.2,     0.2,    12.4
002,1,00008594,                    ,  16.733, -22.933,   54.0,Cabo_Verde_Republic           ,SAL                           ,     0.5,     0.2,     0.1,     0.2,     0.1,     0.0,     0.1,     1.2,     2.7,     1.1,     0.4,     0.5,     7.1
002,1,00064650,0-20000-0-99999     ,   4.400,  18.517,  365.0,Central_African_Republic      ,Bangui                        ,     1.0,     3.0,     7.0,     8.0,     9.0,    10.0,    12.0,    12.0,    11.0,    12.0,     7.0,     2.0,    94.0
002,1,00064600,0-20000-0-99999     ,   4.217,  15.783,  583.0,Central_African_Republic      ,Berberati                     ,     1.2,     2.2,     6.8,     9.8,    11.9,    10.9,    12.9,    12.3,    15.2,    17.9,     8.7,     1.7,   111.1
002,1,00064601,0-20000-0-99999     ,   5.933,  15.633, 1019.0,Central_African_Republic      ,Bouar                         ,     0.1,     1.5,     4.9,     9.2,    12.0,    13.0,    16.4,    18.0,    18.2,    15.0,     2.0,     0.3,   110.7
002,1,00065578,                    ,   5.250,  -3.930,    7.0,Cote_d'Ivoire                 ,ABIDJAN                       ,     1.9,     3.2,     6.6,     8.5,    13.2,    16.0,     7.8,     4.2,     5.9,    11.4,    12.5,     5.6,    96.8
002,1,00065585,                    ,   5.300,  -3.300,   35.0,Cote_d'Ivoire                 ,ADIAKE                        ,     2.3,     4.7,     7.1,     9.0,    13.8,    17.6,     9.9,     6.8,    10.5,    13.5,    10.8,     4.6,   110.6
002,1,00065545,                    ,   8.050,  -2.780,  371.0,Cote_d'Ivoire                 ,BONDOUKOU                     ,     0.7,     1.9,     5.5,     7.4,     9.1,     9.8,     6.9,     6.3,    12.4,    11.0,     3.3,     0.7,    75.0
002,1,00065555,                    ,   7.730,  -5.070,  376.0,Cote_d'Ivoire                 ,BOUAKE                        ,     0.8,     1.9,     5.7,     7.4,     8.4,     9.8,     7.3,     8.9,    12.1,     8.9,     3.3,     0.8,    75.3
002,1,00065560,                    ,   6.870,  -6.470,  276.0,Cote_d'Ivoire                 ,DALOA                         ,     1.0,     3.6,     7.9,     8.3,     9.7,    10.2,     8.6,    11.2,    13.0,    11.6,     4.8,     1.5,    91.4
002,1,00065562,                    ,   6.650,  -4.700,   92.0,Cote_d'Ivoire                 ,DIMBOKRO                      ,     0.8,     3.5,     7.7,     8.8,    10.5,    11.5,     7.5,     6.1,     9.3,    10.9,     4.9,     1.1,    82.6
002,1,00065557,                    ,   6.130,  -5.950,  205.0,Cote_d'Ivoire                 ,GAGNOA                        ,     1.8,     4.9,    10.0,    11.4,    13.1,    14.1,     8.0,     7.9,    10.8,    14.1,     9.3,     3.1,   108.5
002,1,00065536,                    ,   9.420,  -5.620,  381.0,Cote_d'Ivoire                 ,KORHOGO                       ,     0.4,     0.7,     3.0,     5.9,     7.9,     8.8,    10.7,    13.5,    13.8,    10.5,     2.0,     0.1,    77.3
002,1,00065548,                    ,   7.380,  -7.520,  340.0,Cote_d'Ivoire                 ,MAN                           ,     1.2,     2.4,     7.6,     8.1,     9.9,    13.3,    14.4,    19.7,    17.3,    12.7,     4.4,     0.9,   111.9
002,1,00065528,                    ,   7.500,  -4.570,  434.0,Cote_d'Ivoire                 ,ODIENNE                       ,     0.8,     1.3,     3.6,     5.6,     9.3,    11.9,    16.2,    18.8,    16.0,    12.1,     3.0,     0.4,    99.0
002,1,00065594,                    ,   4.730,  -6.650,   62.0,Cote_d'Ivoire                 ,SANPEDRO                      ,     2.1,     2.6,     4.0,     7.3,    12.9,    15.1,     7.8,     7.6,     8.8,    10.6,    11.6,     4.8,    95.2
002,1,00065599,                    ,   4.950,  -6.080,   62.0,Cote_d'Ivoire                 ,SASSANDRA                     ,     1.5,     2.3,     3.9,     7.3,    12.9,    15.6,     7.2,     5.5,     6.3,    10.3,    10.2,     5.0,    88.0
002,1,00065592,                    ,   4.420,  -7.370,   62.0,Cote_d'Ivoire                 ,TABOU                         ,     3.6,     4.2,     5.1,     8.1,    16.5,    15.9,    11.8,    14.2,    17.4,    13.4,    11.6,     7.6,   129.4
002,1,00065563,                    ,   6.900,  -5.350,  196.0,Cote_d'Ivoire                 ,YAMOUSSOUKRO                  ,     0.8,     3.4,     7.4,     9.1,    10.3,    11.4,     7.9,     7.3,    11.0,    11.2,     5.7,     2.1,    87.6
002,1,00062419,0-20000-0-99999     ,  22.000,  31.000,  187.0,Egypt                         ,AbuSimbel                     ,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1
002,1,00062318,0-20000-0-99999     ,  31.000,  29.000,    1.8,Egypt                         ,AlexandriaNouzha              ,     8.2,     5.4,     2.8,     1.2,     1.4,     0.5,     0.4,     0.4,     0.2,     1.2,     3.5,     5.9,    31.1
002,1,00062414,0-20000-0-99999     ,  23.000,  32.000,  191.7,Egypt                         ,Asswan                        ,     0.0,     0.0,     0.1,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.0,     0.0,     0.4
002,1,00062366,0-20000-0-99999     ,  30.000,  31.000,   64.1,Egypt                         ,CairoAP                       ,     1.3,     2.0,     1.2,     1.3,     0.6,     0.6,     0.7,     1.0,     0.7,     0.1,     0.6,     0.8,    11.0
002,1,00062463,0-20000-0-99999     ,  27.000,  33.000,    8.4,Egypt                         ,HurghadaAP                    ,     0.2,     0.0,     0.2,     0.0,     0.1,     0.0,     0.0,     0.0,     0.0,     0.2,     0.1,     0.1,     0.9
002,1,00062405,0-20000-0-99999     ,  25.000,  32.000,   81.6,Egypt                         ,Luxor                         ,     0.3,     0.4,     0.3,     0.1,     0.3,     0.0,     0.0,     0.0,     0.1,     0.3,     0.1,     0.0,     1.9
002,1,00062306,0-20000-0-99999     ,  31.000,  27.000,   25.0,Egypt                         ,MersaMatruh                   ,     5.7,     4.9,     1.7,     1.0,     0.5,     0.6,     0.0,     0.0,     0.2,     1.3,     2.5,     4.6,    23.0
002,1,00062387,0-20000-0-99999     ,  28.000,  30.000,   37.2,Egypt                         ,Minya                         ,     0.2,     0.4,     0.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.1,     1.1
002,1,00062332,0-20000-0-99999     ,  31.000,  32.000,    0.8,Egypt                         ,PortSaidElgamil               ,     3.2,     2.9,     1.6,     1.1,     0.3,     0.0,     0.0,     0.0,     0.0,     0.7,     1.2,     2.0,    13.0
002,1,00062305,0-20000-0-99999     ,  31.000,  25.000, -876.5,Egypt                         ,Salloum                       ,   -99.9,   -99.9,   -99.9,   -99.9,   -99.9,   -99.9,   -99.9,     0.0,     0.2,     1.1,     1.2,     2.4,   -99.9
002,1,00062460,0-20000-0-99999     ,  27.967,  34.383, -876.5,Egypt                         ,SharmElSheikhAP               ,     0.2,     0.1,     0.1,     0.0,     0.1,     0.0,     0.0,     0.0,     0.0,     0.1,     0.1,     0.1,     0.9
002,1,00061711,0-20000-0-61711     ,  13.450, -16.580,    5.0,Gambia                        ,BANJUL                        ,     0.1,     0.2,     0.0,     0.0,     0.1,     3.3,    11.4,    15.6,    13.7,     4.4,     0.1,     0.1,    49.0
002,1,00061731,0-20000-0-61731     ,  13.310, -14.210,   35.0,Gambia                        ,BASSE                         ,     0.1,     0.1,     0.0,     0.0,     1.2,     6.3,    12.1,    15.6,    13.8,     4.7,     0.2,     0.1,    54.2
002,1,00061733,0-20000-0-61733     ,  13.400, -13.880,   20.0,Gambia                        ,FATOTO                        ,     0.1,     0.0,     0.0,     0.0,     1.0,     6.1,    11.0,    15.4,    13.4,     4.1,     0.0,     0.2,    51.3
002,1,00061700,0-20000-0-61700     ,  13.530, -14.770,    8.0,Gambia                        ,JANJANBUREH                   ,     0.1,     0.0,     0.0,     0.0,     0.7,     4.9,    10.9,    15.3,    13.1,     4.2,     0.1,     0.0,    49.3
002,1,00061707,0-20000-0-61707     ,  13.470, -16.570,   15.0,Gambia                        ,JENOI                         ,     0.0,     0.0,     0.0,     0.0,     0.5,     4.1,    11.8,    15.8,    13.5,     4.4,     0.1,     0.1,    50.3
002,1,00061717,0-20000-0-61717     ,  13.700, -15.330,   20.0,Gambia                        ,KAUR                          ,     0.0,     0.0,     0.0,     0.0,     0.3,     3.3,     9.8,    14.8,    12.9,     4.6,     0.2,     0.0,    45.9
002,1,00061712,0-20000-0-61712     ,  13.500, -16.100,   16.0,Gambia                        ,KEREWAN                       ,     0.1,     0.2,     0.0,     0.0,     0.2,     3.9,    11.7,    16.0,    14.2,     4.7,     0.0,     0.0,    51.0
002,1,00061722,0-20000-0-61722     ,  13.350, -14.900,    9.0,Gambia                        ,SAPU                          ,     0.0,     0.0,     0.0,     0.0,     0.6,     5.0,    10.6,    15.2,    13.2,     4.7,     0.1,     0.0,    49.4
002,1,00061705,0-20000-0-61705     ,  13.210, -16.197,   15.0,Gambia                        ,SIBANOR                       ,     0.1,     0.1,     0.0,     0.0,     0.3,     4.4,    13.3,    17.6,    14.6,     4.9,     0.1,     0.1,    55.5
002,1,00061701,0-20000-0-61701     ,  13.342, -16.650,   36.0,Gambia                        ,YUNDUM                        ,     0.1,     0.2,     0.0,     0.0,     0.2,     3.6,    12.9,    17.8,    15.8,     4.8,     0.2,     0.1,    55.7
002,1,00065450,0-20000-0-65450     ,   6.667,  -0.750,  594.7,Ghana                         ,Abetifi                       ,     1.4,     2.8,     8.0,     9.9,    11.4,    13.9,     8.2,     6.5,    13.5,    12.9,     4.1,     2.1,    94.7
002,1,00065472,0-20000-0-65472     ,   5.600,  -0.167,   62.0,Ghana                         ,Accra                         ,     0.8,     1.6,     4.1,     4.7,     8.3,    10.2,     5.4,     3.6,     5.4,     5.7,     2.8,     1.5,    54.1
002,1,00065475,0-20000-0-65475     ,   5.778,   0.622,    5.2,Ghana                         ,Ada                           ,     0.4,     1.5,     3.3,     5.9,     9.4,    10.9,     4.4,     2.6,     5.1,     5.9,     2.7,     0.9,    53.0
002,1,00065462,0-20000-0-65462     ,   6.117,   0.800,   53.6,Ghana                         ,Akatsi                        ,     1.0,     2.2,     4.8,     5.3,     9.5,     9.5,     4.8,     3.3,     7.3,     8.8,     6.5,     2.3,    65.3
002,1,00065457,0-20000-0-65457     ,   5.933,  -0.983,  139.4,Ghana                         ,AkimOda                       ,     1.8,     3.9,     8.8,     9.1,    11.9,    13.4,     9.8,     8.1,    11.8,    14.8,    11.1,     3.8,   108.3
002,1,00065460,0-20000-0-65460     ,   6.100,   0.117,   17.4,Ghana                         ,Akuse                         ,     1.2,     2.7,     6.2,     6.3,     9.2,     9.6,     5.8,     3.7,     8.5,     9.6,     6.6,     2.1,    71.5
002,1,00065465,0-20000-0-65465     ,   4.867,  -2.233,   37.8,Ghana                         ,Axim                          ,     3.0,     4.3,     6.3,     9.9,    15.1,    16.8,    10.3,     7.9,     9.4,    13.4,    11.0,     6.4,   113.8
002,1,00065416,0-20000-0-65416     ,   9.033,  -2.483,  299.5,Ghana                         ,Bole                          ,     0.2,     1.0,     3.5,     6.3,     8.5,     9.5,     9.2,     9.9,    14.1,     9.0,     1.8,     0.3,    73.3
002,1,00065453,0-20000-0-65453     ,   6.600,   0.467,  157.6,Ghana                         ,Ho                            ,     1.4,     3.7,     6.9,     7.9,    10.0,    11.4,     8.9,     7.1,    12.1,    13.2,     4.5,     2.4,    89.5
002,1,00065437,0-20000-0-65437     ,   7.817,  -0.033,  122.0,Ghana                         ,KeteKrachi                    ,     0.5,     1.0,     2.9,     5.8,     7.9,    11.1,    11.2,    11.6,    14.4,     9.9,     1.9,     0.6,    78.8
002,1,00065459,0-20000-0-65459     ,   6.083,  -0.250,  166.5,Ghana                         ,Koforidua                     ,     2.3,     4.7,     8.3,     8.4,    10.9,    11.9,     9.4,     8.3,    11.9,    13.2,     7.6,     3.1,   100.0
002,1,00065442,0-20000-0-65442     ,   6.717,  -1.600,  286.3,Ghana                         ,Kumasi                        ,     1.4,     3.7,     7.7,     9.5,    10.9,    12.3,     8.3,     6.9,    12.0,    13.2,     5.6,     2.2,    93.7
002,1,00065401,0-20000-0-65401     ,  10.900,  -1.100,  213.4,Ghana                         ,Navrongo                      ,     0.0,     0.3,     1.0,     3.9,     6.5,     8.6,    11.2,    14.6,    12.0,     5.9,     0.2,     0.0,    64.2
