Elem,Rgn,ID,      WIGOS_ID        ,Latitude,Longitude,Elevation,   Country,                 Station                        , Jan  , Feb   , Mar   , Apr   , May   , Jun   , Jul   , Aug   , Sep   , Oct   , Nov   , Dec   , Annual
008,1,00060680,0-20000-0-60680     ,  22.825,   5.452, 1372.0,Algeria                       ,Tamanrasset                   ,   288.0,   272.9,   297.2,   299.5,   288.8,   240.2,   286.9,   261.2,   248.3,   282.6,   284.2,   282.4,  3332.2
008,1,00060531,0-20000-0-60531     ,  35.019,  -1.445,  246.1,Algeria                       ,TlemcenZenata                 ,   202.0,   200.3,   233.3,   260.6,   298.8,   322.9,   -99.9,   315.7,   261.8,   239.7,   199.6,   192.1,   -99.9
008,1,00060555,0-20000-0-60555     ,  33.070,   6.092,   87.1,Algeria                       ,Touggourt                     ,   244.8,   243.2,   268.0,   -99.9,   322.0,   -99.9,   359.4,   338.5,   275.1,   -99.9,   243.9,   235.6,   -99.9
008,1,00065338,0-20000-0-65338     ,   7.170,   2.070,  166.0,Benin                         ,Bohicon                       ,   192.0,   191.0,   206.8,   204.6,   208.3,   160.7,   124.5,    99.3,   128.9,   199.1,   237.3,   226.9,  2179.4
008,1,00065344,0-20000-0-65344     ,   6.350,   2.383,    7.0,Benin                         ,Cotonou                       ,   188.8,   188.3,   213.5,   209.7,   196.5,   137.7,   141.3,   150.8,   155.1,   200.9,   233.0,   219.1,  2234.7
008,1,00065306,0-20000-0-65306     ,  11.133,   2.933,  290.0,Benin                         ,Kandi                         ,   271.0,   239.3,   240.7,   238.6,   247.0,   233.1,   202.7,   174.6,   195.3,   261.0,   281.5,   285.1,  2869.0
008,1,00065319,0-20000-0-65319     ,  10.378,   1.359,  429.0,Benin                         ,Natitingou                    ,   269.9,   240.1,   242.1,   232.6,   238.0,   208.4,   164.3,   138.4,   161.9,   227.1,   274.2,   280.7,  2677.7
008,1,00065330,0-20000-0-65330     ,   9.350,   2.617,  392.0,Benin                         ,Parakou                       ,   251.5,   233.2,   234.8,   230.9,   229.1,   190.0,   144.8,   119.6,   148.7,   208.7,   250.2,   259.9,  2501.4
008,1,00065335,0-20000-0-65335     ,   8.033,   2.467,  198.0,Benin                         ,Save                          ,   223.0,   211.4,   223.1,   215.2,   219.4,   182.0,   124.3,    96.4,   127.4,   194.6,   231.9,   239.3,  2288.0
008,1,00065510,0-20000-0-65510     ,  11.170,  -4.300,  459.0,Burkina_Faso                  ,BOBO-DIOULASSO                ,   277.4,   250.0,   248.1,   227.4,   247.6,   225.8,   206.9,   178.3,   208.0,   266.4,   284.8,   279.2,  2899.9
008,1,00065504,0-20000-0-65504     ,  12.980,  -0.160,  294.0,Burkina_Faso                  ,BOGANDE                       ,   291.2,   262.3,   268.3,   254.6,   268.1,   253.4,   240.7,   222.1,   241.8,   284.7,   297.2,   302.4,  3186.8
008,1,00065516,0-20000-0-65516     ,  11.730,  -2.920,  270.0,Burkina_Faso                  ,BOROMO                        ,   268.4,   244.0,   248.2,   232.7,   242.9,   222.8,   209.7,   194.0,   222.3,   267.5,   277.0,   271.7,  2901.2
008,1,00065505,0-20000-0-65505     ,  12.470,  -3.480,  299.0,Burkina_Faso                  ,DEDOUGOU                      ,   285.7,   258.6,   263.4,   245.1,   263.1,   247.3,   236.4,   213.5,   232.6,   274.5,   288.0,   294.9,  3103.1
008,1,00065501,0-20000-0-65501     ,  14.030,  -0.030,  276.0,Burkina_Faso                  ,DORI                          ,   281.3,   255.8,   264.7,   254.2,   265.6,   245.9,   245.4,   237.5,   249.2,   280.0,   288.4,   291.9,  3159.9
008,1,00065507,0-20000-0-65507     ,  12.070,   0.350,  308.0,Burkina_Faso                  ,FADA-NGOURMA                  ,   268.8,   245.3,   249.0,   238.6,   254.7,   238.2,   217.0,   192.1,   214.5,   260.6,   271.1,   274.4,  2924.3
008,1,00065522,0-20000-0-65522     ,  10.330,  -3.180,  292.0,Burkina_Faso                  ,GAOUA                         ,   271.1,   242.9,   246.4,   235.8,   252.7,   234.6,   206.0,   171.9,   194.1,   253.0,   268.8,   278.8,  2856.1
008,1,00065503,0-20000-0-65503     ,  12.350,  -2.180,  303.0,Burkina_Faso                  ,OUAGADOUGOU                   ,   271.1,   245.9,   245.4,   232.2,   250.0,   235.9,   221.8,   194.8,   218.1,   264.9,   277.4,   283.4,  2940.9
008,1,00065502,0-20000-0-65502     ,  13.580,  -2.430,  335.0,Burkina_Faso                  ,OUAHIGOUYA                    ,   276.5,   259.1,   266.3,   249.4,   265.9,   246.6,   246.5,   226.4,   246.1,   280.2,   285.0,   284.7,  3132.7
008,1,00065518,0-20000-0-65518     ,  11.170,  -1.150,  321.0,Burkina_Faso                  ,PO                            ,   274.9,   243.4,   247.3,   233.1,   249.6,   231.6,   206.7,   179.6,   203.6,   264.5,   277.1,   285.9,  2897.3
008,1,00064650,0-20000-0-99999     ,   4.400,  18.517,  365.0,Central_African_Republic      ,Bangui                        ,   221.0,   208.0,   207.0,   195.0,   191.0,   184.0,   162.0,   160.0,   161.0,   167.0,   198.0,   237.0,   -99.9
008,1,00064600,0-20000-0-99999     ,   4.217,  15.783,  583.0,Central_African_Republic      ,Berberati                     ,   244.9,   199.3,   206.7,   206.7,   200.5,   168.6,   148.1,   142.5,   174.5,   198.9,   247.2,   251.6,   -99.9
008,1,00065578,                    ,   5.250,  -3.930,    7.0,Cote_d'Ivoire                 ,ABIDJAN                       ,   208.8,   200.9,   221.3,   219.7,   191.8,   129.8,   147.4,   121.9,   134.0,   194.3,   233.6,   217.3,  2220.8
008,1,00065585,                    ,   5.300,  -3.300,   35.0,Cote_d'Ivoire                 ,ADIAKE                        ,   207.2,   190.5,   214.4,   216.7,   183.9,   108.7,   112.3,    86.7,    97.7,   184.4,   234.6,   219.2,  2056.3
008,1,00065562,                    ,   6.650,  -4.700,   92.0,Cote_d'Ivoire                 ,DIMBOKRO                      ,   215.8,   193.1,   212.9,   211.3,   218.6,   159.9,   123.1,    96.4,   120.2,   194.8,   225.4,   207.4,  2178.9
008,1,00065557,                    ,   6.130,  -5.950,  205.0,Cote_d'Ivoire                 ,GAGNOA                        ,   217.5,   181.7,   208.1,   208.5,   191.4,   131.8,   120.6,   100.0,   128.2,   180.4,   198.4,   199.6,  2066.2
008,1,00065594,                    ,   4.730,  -6.650,   62.0,Cote_d'Ivoire                 ,SANPEDRO                      ,   224.5,   187.1,   219.8,   222.3,   184.3,   123.1,   150.1,   129.9,   140.6,   200.0,   213.6,   221.8,  2217.1
008,1,00065599,                    ,   4.950,  -6.080,   62.0,Cote_d'Ivoire                 ,SASSANDRA                     ,   224.8,   197.6,   218.9,   218.9,   188.5,   126.3,   147.0,   137.8,   148.5,   208.8,   219.3,   222.7,  2259.1
008,1,00065592,                    ,   4.420,  -7.370,   62.0,Cote_d'Ivoire                 ,TABOU                         ,   207.2,   186.6,   204.7,   202.4,   155.0,   101.6,   109.8,    87.5,    87.3,   181.2,   211.1,   213.8,  1948.2
008,1,00065563,                    ,   6.900,  -5.350,  196.0,Cote_d'Ivoire                 ,YAMOUSSOUKRO                  ,   222.5,   206.7,   214.3,   225.2,   214.5,   151.5,   115.3,    95.5,   121.8,   187.4,   206.6,   209.3,  2170.6
008,1,00065472,0-20000-0-65472     ,   5.600,  -0.167,   62.0,Ghana                         ,Accra                         ,   185.9,   189.7,   211.9,   221.2,   219.4,   157.9,   150.8,   146.8,   173.0,   237.6,   244.9,   222.7,  2361.8
008,1,00065475,0-20000-0-65475     ,   5.778,   0.622,    5.2,Ghana                         ,Ada                           ,   159.2,   170.2,   222.0,   219.5,   204.4,   145.0,   157.4,   159.4,   199.8,   234.4,   214.8,   204.9,  2291.0
008,1,00065462,0-20000-0-65462     ,   6.117,   0.800,   53.6,Ghana                         ,Akatsi                        ,   172.5,   173.2,   203.8,   195.2,   196.7,   143.3,   129.7,   121.0,   149.3,   209.7,   200.5,   193.8,  2088.7
008,1,00065465,0-20000-0-65465     ,   4.867,  -2.233,   37.8,Ghana                         ,Axim                          ,   189.7,   189.3,   211.5,   216.1,   189.4,   118.7,   137.5,   121.2,   117.4,   184.9,   218.8,   209.9,  2104.4
008,1,00065416,0-20000-0-65416     ,   9.033,  -2.483,  299.5,Ghana                         ,Bole                          ,   255.0,   228.2,   228.2,   225.0,   232.8,   180.3,   151.5,   133.0,   155.2,   230.1,   243.9,   244.1,  2507.3
008,1,00065459,0-20000-0-65459     ,   6.083,  -0.250,  166.5,Ghana                         ,Koforidua                     ,   192.3,   185.7,   202.1,   209.4,   207.7,   152.1,   119.4,   104.0,   128.8,   198.9,   221.3,   219.7,  2141.4
008,1,00065442,0-20000-0-65442     ,   6.717,  -1.600,  286.3,Ghana                         ,Kumasi                        ,   178.5,   177.4,   187.8,   192.3,   191.5,   135.2,    98.8,    75.9,    93.7,   159.4,   196.2,   180.5,  1867.2
008,1,00065469,0-20000-0-65469     ,   5.200,  -1.067,  439.0,Ghana                         ,Saltpond                      ,   202.6,   207.7,   224.4,   225.2,   213.2,   157.7,   163.0,   143.3,   168.0,   232.9,   242.3,   231.7,  2412.0
008,1,00065445,0-20000-0-65445     ,   6.200,  -2.333,  170.8,Ghana                         ,SefwiBekwai                   ,   196.8,   180.9,   202.1,   217.6,   215.1,   153.3,   117.3,    90.2,   111.2,   185.9,   216.5,   197.9,  2084.8
008,1,00065467,0-20000-0-65467     ,   4.883,  -1.767,   10.0,Ghana                         ,Takoradi                      ,   184.7,   193.1,   212.6,   218.4,   200.4,   141.7,   145.7,   129.9,   134.2,   213.7,   237.7,   220.1,  2232.2
008,1,00065418,0-20000-0-65418     ,   9.550,  -0.850,  168.8,Ghana                         ,Tamale                        ,   238.7,   219.8,   229.3,   232.6,   233.1,   208.1,   173.2,   158.0,   175.8,   252.1,   262.2,   253.3,  2636.2
008,1,00065404,0-20000-0-65404     ,  10.050,  -2.500,  322.7,Ghana                         ,Wa                            ,   271.7,   241.6,   239.3,   235.5,   247.6,   219.2,   193.4,   161.9,   187.0,   256.9,   269.7,   276.0,  2799.8
008,1,00062016,0-20000-0-62016     ,  32.317,  15.050,   32.0,Libya                         ,MISURATA                      ,   206.3,   212.9,   248.3,   267.2,   305.0,   326.9,   371.4,   350.7,   279.1,   252.9,   217.0,   195.4,  3233.1
008,1,00061974,0-20000-0-99999     , -10.379,  56.609,    3.0,Mauritius                     ,Agalega                       ,   210.2,   192.8,   225.9,   243.4,   245.9,   216.3,   227.6,   250.4,   240.0,   245.0,   249.2,   246.1,  2792.7
008,1,00061990,0-20000-0-99999     , -20.435,  57.683,   50.0,Mauritius                     ,Plaisance                     ,   233.2,   201.7,   209.9,   197.7,   193.2,   170.1,   164.9,   184.6,   203.3,   235.0,   251.6,   253.0,  2498.3
008,1,00061988,0-20000-0-99999     , -19.681,  63.426,   62.0,Mauritius                     ,Pointe_Canon                  ,   268.3,   233.7,   255.0,   237.4,   229.4,   204.8,   210.7,   245.4,   240.0,   269.8,   276.2,   283.3,  2954.0
008,1,00061995,0-20000-0-99999     , -20.298,  57.495,  423.0,Mauritius                     ,Vacoas                        ,   215.9,   192.6,   215.4,   215.4,   226.1,   216.9,   217.7,   220.9,   220.6,   246.1,   233.5,   233.1,  2654.2
008,1,00061024,0-20000-0-61024     ,  16.967,   7.983,  501.0,Niger                         ,Agadez_Aero                   ,   273.2,   259.4,   273.6,   256.4,   242.2,   186.0,   210.7,   238.6,   249.2,   287.1,   280.4,   269.4,  3026.1
008,1,00061017,0-20000-0-61017     ,  18.683,  12.917,  355.0,Niger                         ,Bilma                         ,   286.1,   269.3,   290.9,   289.6,   297.5,   280.5,   299.2,   285.2,   284.8,   304.0,   294.8,   282.7,  3464.7
008,1,00061075,0-20000-0-61075     ,  13.800,   5.283,  272.0,Niger                         ,Birni_NKonni                  ,   273.4,   255.4,   257.0,   246.4,   262.8,   256.6,   250.7,   223.6,   251.1,   282.1,   288.3,   289.8,  3137.2
008,1,00061053,0-20000-0-61053     ,  13.017,   3.183,  227.0,Niger                         ,Dosso                         ,   272.7,   250.5,   235.5,   251.5,   260.9,   238.7,   244.4,   213.4,   231.9,   282.1,   287.7,   287.0,  3056.2
008,1,00061099,0-20000-0-61099     ,  11.883,   3.450,  202.0,Niger                         ,Gaya                          ,   267.4,   239.0,   244.3,   247.8,   256.7,   244.5,   222.9,   193.1,   217.9,   267.5,   276.9,   283.4,  2961.5
008,1,00061045,0-20000-0-61045     ,  13.967,  10.267,  443.0,Niger                         ,Goure                         ,   285.8,   261.8,   280.7,   264.9,   275.6,   261.5,   260.2,   249.8,   256.9,   284.5,   291.5,   295.4,  3268.5
008,1,00061091,0-20000-0-61091     ,  12.983,   8.983,  402.0,Niger                         ,Magaria                       ,   267.0,   245.3,   263.1,   252.0,   268.5,   265.9,   247.8,   225.4,   249.0,   276.8,   283.9,   276.6,  3121.4
008,1,00061096,0-20000-0-61096     ,  13.233,  11.983,  338.0,Niger                         ,Maine_Soroa                   ,   285.7,   263.8,   271.3,   252.2,   270.0,   256.8,   240.5,   224.5,   248.8,   281.6,   295.0,   293.3,  3183.6
008,1,00061080,0-20000-0-61080     ,  13.467,   7.083,  372.0,Niger                         ,Maradi_Aero                   ,   259.6,   240.7,   252.3,   250.6,   263.4,   257.6,   243.6,   226.0,   251.7,   277.4,   282.4,   273.5,  3078.6
008,1,00061049,0-20000-0-61049     ,  14.250,  13.117,  287.0,Niger                         ,NGuigmi                       ,   283.1,   262.6,   272.3,   261.4,   279.3,   264.8,   254.9,   238.2,   249.7,   289.3,   297.0,   297.7,  3050.3
008,1,00061052,0-20000-0-61052     ,  13.483,   2.167,  222.0,Niger                         ,Niamey_Aero                   ,   285.0,   259.1,   263.3,   256.8,   266.8,   247.4,   245.1,   226.2,   250.1,   286.1,   293.8,   299.4,  3179.1
008,1,00061043,0-20000-0-61043     ,  14.900,   5.250,  390.0,Niger                         ,Tahoua_Aero                   ,   277.5,   258.0,   259.2,   253.0,   253.9,   230.6,   244.7,   243.3,   252.9,   281.6,   292.0,   290.4,  3136.9
008,1,00061036,0-20000-0-61036     ,  14.200,   1.450,  209.0,Niger                         ,Tillabery                     ,   275.8,   250.7,   257.5,   250.6,   251.9,   238.2,   247.5,   238.9,   255.6,   277.6,   285.6,   287.9,  3117.8
008,1,00061090,0-20000-0-61090     ,  13.767,   8.983,  439.0,Niger                         ,Zinder_Aero                   ,   283.7,   257.7,   272.3,   256.6,   275.2,   254.8,   252.8,   241.6,   254.0,   284.0,   286.8,   287.2,  3206.5
008,1,00063980,0-20000-0-63980     ,  -4.671,  55.514,    3.0,Seychelles                    ,SeychellesIntlAirport         ,   155.1,   177.8,   217.4,   239.0,   250.4,   215.7,   234.4,   235.3,   210.2,   223.7,   203.1,   176.1,  2538.2
008,1,00068461,0-20000-0-68461     , -28.250,  28.334, 1689.0,South_Africa                  ,Bethlehem                     ,   264.5,   234.8,   242.4,   243.2,   264.7,   254.8,   273.3,   281.8,   269.0,   264.3,   266.5,   267.2,  3126.4
008,1,00068442,0-20000-0-68442     , -29.104,  26.298, 1354.0,South_Africa                  ,BloemfonteinWO                ,   287.1,   247.1,   257.4,   244.6,   257.3,   239.9,   265.9,   282.3,   273.7,   286.1,   289.7,   291.6,  3222.8
008,1,00068618,0-20000-0-68618     , -31.482,  19.762,  975.0,South_Africa                  ,CalviniaWO                    ,   374.6,   326.3,   319.1,   278.6,   257.6,   223.9,   247.9,   266.9,   281.5,   325.5,   314.8,   372.1,  3615.6
008,1,00068816,0-20000-0-68816     , -33.963,  18.602,   42.0,South_Africa                  ,CapeTown                      ,   352.3,   304.0,   289.7,   240.1,   196.7,   175.9,   197.0,   206.2,   228.4,   283.5,   302.8,   338.4,  3115.0
008,1,00068538,0-20000-0-68538     , -30.665,  23.993, 1286.0,South_Africa                  ,DeAarWO                       ,   338.6,   295.3,   298.0,   272.4,   268.7,   253.7,   272.5,   294.5,   293.7,   323.5,   331.6,   353.4,  3573.5
008,1,00068858,0-20000-0-68858     , -33.036,  27.816,  134.0,South_Africa                  ,EastLondonWO                  ,   221.3,   203.8,   212.6,   210.1,   224.9,   223.5,   229.3,   238.3,   221.3,   211.5,   211.8,   214.4,  2622.8
008,1,00068828,0-20000-0-68828     , -34.004,  22.384,  197.0,South_Africa                  ,GeorgeWO                      ,   229.7,   204.6,   210.7,   200.9,   202.8,   190.3,   207.8,   221.0,   217.6,   224.9,   225.4,   236.5,  2572.5
008,1,00068906,0-20000-0-68906     , -40.349,  -9.880,   54.0,South_Africa                  ,GoughIsland                   ,   177.2,   154.4,   126.3,   100.9,    82.5,    67.6,    71.1,    90.5,   103.0,   127.9,   157.7,   172.5,  1442.4
008,1,00068438,0-20000-0-68438     , -28.806,  24.770, 1196.0,South_Africa                  ,KimberlyWO                    ,   291.1,   244.3,   268.3,   262.2,   270.6,   263.3,   278.7,   296.5,   274.4,   295.4,   301.9,   313.3,  3360.0
008,1,00068242,0-20000-0-68242     , -25.804,  25.543, 1281.0,South_Africa                  ,MafikengWO                    ,   276.0,   249.1,   258.8,   261.9,   293.2,   280.2,   297.9,   308.3,   298.2,   299.8,   282.0,   283.2,  3388.7
008,1,00068994,0-20000-0-68994     , -46.877,  37.859,   24.0,South_Africa                  ,MarionIsland                  ,   158.9,   135.4,   125.8,    98.3,    82.0,    59.1,    66.9,    88.2,   106.0,   133.6,   150.8,   164.4,  1311.7
008,1,00068174,0-20000-0-68174     , -23.858,  29.452, 1226.0,South_Africa                  ,PolokwaneWO                   ,   247.1,   225.0,   234.8,   241.3,   280.0,   265.6,   280.9,   289.4,   274.3,   268.1,   235.2,   238.9,  3080.5
008,1,00068842,0-20000-0-68842     , -33.986,  25.616,   60.0,South_Africa                  ,PortElizabethWO               ,   259.3,   221.2,   231.4,   216.9,   215.9,   208.4,   224.4,   234.4,   228.9,   231.4,   242.4,   257.7,  2772.1
008,1,00068512,0-20000-0-68512     , -29.669,  17.879, 1006.0,South_Africa                  ,SpringbokWO                   ,   371.2,   325.8,   325.3,   286.2,   264.3,   226.1,   252.8,   283.2,   282.8,   328.1,   338.6,   374.1,  3648.4
008,1,00068424,0-20000-0-68424     , -28.411,  21.264,  835.0,South_Africa                  ,UpingtonWO                    ,   344.3,   292.3,   302.3,   285.4,   285.7,   268.6,   285.7,   298.6,   299.5,   326.5,   332.1,   351.8,  3672.9
008,1,00062640,0-20000-0-99999     ,  19.533,  33.333,  315.0,Sudan                         ,AbuHamad                      ,   306.9,   285.6,   319.3,   318.0,   325.5,   321.0,   319.3,   297.6,   267.0,   325.5,   306.0,   313.1,  3704.8
008,1,00062795,0-20000-0-99999     ,  12.733,  34.133,  445.0,Sudan                         ,AbuNaama                      ,   303.8,   268.8,   291.4,   270.0,   269.7,   225.0,   182.9,   192.2,   219.0,   266.6,   297.0,   306.9,  3093.3
008,1,00062680,0-20000-0-99999     ,  11.333,  27.667,  543.0,Sudan                         ,Atbara                        ,   275.9,   257.6,   282.1,   282.0,   266.6,   243.0,   226.3,   207.7,   225.0,   282.1,   288.0,   288.3,  3124.6
008,1,00062809,0-20000-0-99999     ,  11.333,  27.667,  543.0,Sudan                         ,Babnousa                      ,   306.9,   277.2,   275.9,   264.0,   272.8,   222.0,   192.2,   186.0,   216.0,   257.3,   303.0,   310.0,  3083.3
008,1,00062650,                    ,  19.167,  30.483,  228.0,Sudan                         ,Dongola                       ,   310.0,   285.6,   319.3,   318.0,   325.5,   330.0,   334.8,   288.3,   273.0,   310.0,   312.0,   316.2,  3722.7
008,1,00062805,0-20000-0-99999     ,  11.817,  34.400,  470.0,Sudan                         ,EdDamazine                    ,   279.0,   254.8,   272.8,   255.0,   248.0,   201.0,   164.3,   173.6,   198.0,   238.7,   285.0,   285.2,  2855.4
008,1,00062750,0-20000-0-99999     ,  13.983,  32.333,  380.0,Sudan                         ,EdDueim                       ,   288.3,   246.4,   266.6,   270.0,   297.6,   285.0,   316.2,   306.9,   321.0,   325.5,   333.0,   319.3,  3575.8
008,1,00062760,0-20000-0-99999     ,  13.633,  25.333,  730.0,Sudan                         ,ElFasher                      ,   306.9,   274.4,   291.4,   282.0,   266.6,   231.0,   213.9,   213.9,   237.0,   285.2,   306.0,   313.1,  3221.4
008,1,00062752,0-20000-0-99999     ,  14.033,  35.400,  600.0,Sudan                         ,ElGedaref                     ,   291.4,   263.2,   291.4,   291.0,   285.2,   267.0,   232.5,   229.4,   255.0,   269.7,   273.0,   288.3,  3237.1
008,1,00062781,0-20000-0-99999     ,  12.700,  28.433,  565.0,Sudan                         ,ElNahoud                      ,   303.8,   268.8,   282.1,   276.0,   263.5,   255.0,   217.0,   201.5,   231.0,   272.8,   300.0,   303.8,  3175.3
008,1,00062771,0-20000-0-99999     ,  13.167,  30.233,  570.0,Sudan                         ,ElObeid                       ,   300.7,   266.0,   272.8,   264.0,   241.8,   228.0,   195.3,   192.2,   225.0,   272.8,   303.0,   310.0,  3071.6
008,1,00062770,0-20000-0-99999     ,  13.483,  22.450,  805.0,Sudan                         ,Geneina                       ,   297.6,   266.0,   275.9,   267.0,   263.5,   243.0,   213.9,   201.5,   228.0,   272.8,   300.0,   306.9,  3136.1
008,1,00062733,0-20000-0-99999     ,  15.317,  35.600,  450.0,Sudan                         ,HELGadeeda                    ,   300.7,   271.6,   297.6,   288.0,   291.4,   273.0,   244.9,   244.9,   279.0,   306.9,   309.0,   310.0,  3417.0
008,1,00062682,0-20000-0-99999     ,  17.567,  33.933,  350.0,Sudan                         ,Hudieba                       ,   306.9,   274.4,   306.9,   306.0,   291.4,   267.0,   248.0,   229.4,   252.0,   291.4,   303.0,   306.9,  3383.3
008,1,00062810,0-20000-0-99999     ,  11.000,  29.717,  500.0,Sudan                         ,Kadugli                       ,   282.1,   249.2,   248.0,   231.0,   235.6,   189.0,   158.1,   158.1,   183.0,   217.0,   288.0,   297.6,  2736.7
008,1,00062660,0-20000-0-99999     ,  18.550,  31.850,  250.0,Sudan                         ,Karima                        ,   310.0,   285.6,   303.8,   303.0,   313.1,   288.0,   291.4,   263.5,   267.0,   297.6,   303.0,   316.2,  3542.2
008,1,00062730,0-20000-0-99999     ,  15.467,  36.400,  500.0,Sudan                         ,Kassala                       ,   310.0,   285.6,   306.9,   297.0,   297.6,   276.0,   241.8,   238.7,   276.0,   303.8,   303.0,   313.1,  3449.5
