Elem,Rgn,Country                     , Status   ,Latitude,  Longtiude, Filename 
MNVP,2,India                         ,WMO_Member,  25.750,   71.383,  BARMER_42435.csv                                                 
MNVP,2,India                         ,WMO_Member,  33.117,   75.317,  BATOTE_42043.csv                                                 
MNVP,2,India                         ,WMO_Member,  19.000,   75.717,  BEED_43011.csv                                                   
MNVP,2,India                         ,WMO_Member,  15.500,   74.300,  BELGAUM_43197.csv                                                
MNVP,2,India                         ,WMO_Member,  12.967,   77.583,  BENGALURU_43295.csv                                              
MNVP,2,India                         ,WMO_Member,  12.500,   78.300,  BENGALURU_HAL_43296.csv                                          
MNVP,2,India                         ,WMO_Member,  24.133,   88.267,  BERHAMPORE_42603.csv                                             
MNVP,2,India                         ,WMO_Member,  21.867,   77.933,  BETUL_42860.csv                                                  
MNVP,2,India                         ,WMO_Member,  32.983,   75.717,  BHADERWAH_42048.csv                                              
MNVP,2,India                         ,WMO_Member,  17.667,   80.883,  BHADRACHALAM_KOTHAGUDAM_43136.csv                                
MNVP,2,India                         ,WMO_Member,  25.233,   86.967,  BHAGALPUR_42498.csv                                              
MNVP,2,India                         ,WMO_Member,  27.217,   77.500,  BHARATPUR_42258.csv                                              
MNVP,2,India                         ,WMO_Member,  21.750,   72.200,  BHAVNAGAR_42838.csv                                              
MNVP,2,India                         ,WMO_Member,  19.917,   83.183,  BHAWANIPATNA_43042.csv                                           
MNVP,2,India                         ,WMO_Member,  25.350,   74.633,  BHILWARA_42447.csv                                               
MNVP,2,India                         ,WMO_Member,  18.450,   73.400,  BHIRA_43062.csv                                                  
MNVP,2,India                         ,WMO_Member,  23.283,   77.350,  BHOPAL_42667.csv                                                 
MNVP,2,India                         ,WMO_Member,  20.250,   85.833,  BHUBANESWAR_42971.csv                                            
MNVP,2,India                         ,WMO_Member,  23.250,   69.800,  BHUJ_42634.csv                                                   
MNVP,2,India                         ,WMO_Member,  31.833,   77.167,  BHUNTAR_42081.csv                                                
MNVP,2,India                         ,WMO_Member,  17.500,   77.300,  BIDAR_43125.csv                                                  
MNVP,2,India                         ,WMO_Member,  16.400,   74.400,  BIJAPUR_43161.csv                                                
MNVP,2,India                         ,WMO_Member,  28.000,   73.300,  BIKANER_42165.csv                                                
MNVP,2,India                         ,WMO_Member,  20.700,   83.500,  BOLANGIR_42963.csv                                               
MNVP,2,India                         ,WMO_Member,  20.600,   79.850,  BRAHMAPURI_42946.csv                                             
MNVP,2,India                         ,WMO_Member,  20.533,   76.233,  BULDHANA_42931.csv                                               
MNVP,2,India                         ,WMO_Member,  23.233,   87.850,  BURDWAN_42709.csv                                                
MNVP,2,India                         ,WMO_Member,  22.250,   88.667,  CANNING_42812.csv                                                
MNVP,2,India                         ,WMO_Member,   9.167,   92.833,  CAR_NICOBAR_43367.csv                                            
MNVP,2,India                         ,WMO_Member,  20.783,   86.733,  CHANDABALI_42973.csv                                             
MNVP,2,India                         ,WMO_Member,  30.733,   76.717,  CHANDIGARH_42105.csv                                             
MNVP,2,India                         ,WMO_Member,  19.967,   79.300,  CHANDRAPUR_43029.csv                                             
MNVP,2,India                         ,WMO_Member,  13.000,   80.183,  CHENNAI_MEENAMBAKKAM_43279.csv                                   
MNVP,2,India                         ,WMO_Member,  13.067,   80.250,  CHENNAI_NUNGAMBAKKAM_43278.csv                                   
MNVP,2,India                         ,WMO_Member,  25.250,   91.733,  CHERRAPUNJEE_42515.csv                                           
MNVP,2,India                         ,WMO_Member,  22.100,   79.000,  CHHINDWARA_42768.csv                                             
MNVP,2,India                         ,WMO_Member,  13.100,   75.400,  CHICKMAGALUR_43260.csv                                           
MNVP,2,India                         ,WMO_Member,  13.100,   78.000,  CHINTAMANI_43272.csv                                             
MNVP,2,India                         ,WMO_Member,  14.133,   76.250,  CHITRADURGA_43233.csv                                            
MNVP,2,India                         ,WMO_Member,  24.883,   74.633,  CHITTORGARH_42546.csv                                            
MNVP,2,India                         ,WMO_Member,  24.650,   83.100,  CHURK_42589.csv                                                  
MNVP,2,India                         ,WMO_Member,  28.250,   74.917,  CHURU_42170.csv                                                  
MNVP,2,India                         ,WMO_Member,  11.033,   77.050,  COIMBATORE_AIRPORT_43321.csv                                     
MNVP,2,India                         ,WMO_Member,  21.783,   87.750,  CONTAI_42900.csv                                                 
MNVP,2,India                         ,WMO_Member,  26.333,   89.467,  COOCH_BEHAR_42403.csv                                            
MNVP,2,India                         ,WMO_Member,  11.350,   76.800,  COONOOR_43318.csv                                                
MNVP,2,India                         ,WMO_Member,  11.767,   79.767,  CUDDALORE_43329.csv                                              
MNVP,2,India                         ,WMO_Member,  20.467,   85.933,  CUTTACK_42970.csv                                                
MNVP,2,India                         ,WMO_Member,  19.967,   72.717,  DAHANU_43001.csv                                                 
MNVP,2,India                         ,WMO_Member,  24.217,   84.067,  DALTONGANJ_42587.csv                                             
MNVP,2,India                         ,WMO_Member,  27.050,   88.267,  DARJEELING_42295.csv                                             
MNVP,2,India                         ,WMO_Member,  25.667,   78.467,  DATIA_42460.csv                                                  
MNVP,2,India                         ,WMO_Member,  14.500,   75.983,  DAVANGERE_43230.csv                                              
MNVP,2,India                         ,WMO_Member,  24.200,   72.200,  DEESA_42539.csv                                                  
MNVP,2,India                         ,WMO_Member,  30.317,   78.033,  DEHRADUN_42111.csv                                               
MNVP,2,India                         ,WMO_Member,  24.917,   84.183,  DEHRI_42588.csv                                                  
MNVP,2,India                         ,WMO_Member,  32.267,   76.383,  DHAR_42752.csv                                                   
MNVP,2,India                         ,WMO_Member,  22.600,   75.300,  DHARAMSHALA_42062.csv                                            
MNVP,2,India                         ,WMO_Member,  12.133,   78.033,  DHARMAPURI_43301.csv                                             
MNVP,2,India                         ,WMO_Member,  15.483,   74.983,  DHARWAD_43200.csv                                                
MNVP,2,India                         ,WMO_Member,  26.017,   89.983,  DHUBRI_42404.csv                                                 
MNVP,2,India                         ,WMO_Member,  22.183,   88.200,  DIAMOND_HARBOUR_42811.csv                                        
MNVP,2,India                         ,WMO_Member,  21.833,   87.500,  DIGHA_42901.csv                                                  
MNVP,2,India                         ,WMO_Member,  20.417,   70.550,  DIU_42914.csv                                                    
MNVP,2,India                         ,WMO_Member,  22.233,   68.950,  DWARKA_42731.csv                                                 
MNVP,2,India                         ,WMO_Member,  11.483,   77.767,  ERODE_43338.csv                                                  
MNVP,2,India                         ,WMO_Member,  26.450,   79.017,  ETAWAH_42364.csv                                                 
MNVP,2,India                         ,WMO_Member,  27.400,   79.583,  FATEHGARH_FARRUKHABAD_42267.csv                                  
MNVP,2,India                         ,WMO_Member,  25.100,   80.833,  FATEHPUR_42471.csv                                               
MNVP,2,India                         ,WMO_Member,  26.300,   87.267,  FORBESGANJ_42395.csv                                             
MNVP,2,India                         ,WMO_Member,  26.250,   81.367,  FURSATGANJ_42372.csv                                             
MNVP,2,India                         ,WMO_Member,  15.200,   75.200,  GADAG_43201.csv                                                  
MNVP,2,India                         ,WMO_Member,  16.533,   80.800,  GANNAVARAM_43181.csv                                             
MNVP,2,India                         ,WMO_Member,  24.750,   84.950,  GAYA_42591.csv                                                   
MNVP,2,India                         ,WMO_Member,  25.400,   83.550,  GAZIPUR_42482.csv                                                
MNVP,2,India                         ,WMO_Member,  21.517,   80.283,  GONDIA_42871.csv                                                 
MNVP,2,India                         ,WMO_Member,  19.267,   84.883,  GOPALPUR_43049.csv                                               
MNVP,2,India                         ,WMO_Member,  26.750,   83.367,  GORAKHPUR_42379.csv                                              
MNVP,2,India                         ,WMO_Member,  17.200,   76.500,  GULBARGA_43121.csv                                               
MNVP,2,India                         ,WMO_Member,  34.050,   74.400,  GULMARG_42026.csv                                                
MNVP,2,India                         ,WMO_Member,  24.650,   77.317,  GUNA_42559.csv                                                   
MNVP,2,India                         ,WMO_Member,  26.100,   91.583,  GUWAHATI_42410.csv                                               
MNVP,2,India                         ,WMO_Member,  26.233,   78.250,  GWALIOR_42361.csv                                                
MNVP,2,India                         ,WMO_Member,  22.067,   88.067,  HALDIA_42806.csv                                                 
MNVP,2,India                         ,WMO_Member,  25.950,   80.150,  HAMIRPUR_42469.csv                                               
MNVP,2,India                         ,WMO_Member,  18.017,   79.567,  HANAMKONDA_43087.csv                                             
MNVP,2,India                         ,WMO_Member,  27.383,   80.167,  HARDOI_42271.csv                                                 
MNVP,2,India                         ,WMO_Member,  17.817,   73.100,  HARNAI_43109.csv                                                 
MNVP,2,India                         ,WMO_Member,  12.500,   76.200,  HASSAN_43263.csv                                                 
MNVP,2,India                         ,WMO_Member,  14.783,   75.350,  HAVERI_43227.csv                                                 
MNVP,2,India                         ,WMO_Member,  21.533,   83.900,  HIRAKUD_42881.csv                                                
MNVP,2,India                         ,WMO_Member,  29.167,   75.733,  HISSAR_42131.csv                                                 
MNVP,2,India                         ,WMO_Member,  12.100,   74.200,  HONAVAR_43226.csv                                                
MNVP,2,India                         ,WMO_Member,  22.767,   77.767,  HOSHANGABAD_42763.csv                                            
MNVP,2,India                         ,WMO_Member,  10.583,   92.550,  HUTBAY_43364.csv                                                 
MNVP,2,India                         ,WMO_Member,  17.467,   78.467,  HYDERABAD_43128.csv                                              
MNVP,2,India                         ,WMO_Member,  23.833,   73.033,  IDAR_42651.csv                                                   
MNVP,2,India                         ,WMO_Member,  24.767,   93.900,  IMPHAL_42623.csv                                                 
MNVP,2,India                         ,WMO_Member,  22.717,   75.800,  INDORE_42754.csv                                                 
MNVP,2,India                         ,WMO_Member,  27.100,   93.617,  ITANAGAR_42308.csv                                               
MNVP,2,India                         ,WMO_Member,  23.200,   79.950,  JABALPUR_42675.csv                                               
MNVP,2,India                         ,WMO_Member,  19.083,   82.033,  JAGDALPUR_43041.csv                                              
MNVP,2,India                         ,WMO_Member,  26.817,   75.800,  JAIPUR_42348.csv                                                 
MNVP,2,India                         ,WMO_Member,  26.900,   70.917,  JAISALMER_42328.csv                                              
MNVP,2,India                         ,WMO_Member,  21.050,   75.567,  JALGAON_42851.csv                                                
MNVP,2,India                         ,WMO_Member,  26.533,   88.717,  JALPAIGURI_42399.csv                                             
MNVP,2,India                         ,WMO_Member,  32.667,   74.833,  JAMMU_42056.csv                                                  
MNVP,2,India                         ,WMO_Member,  22.817,   86.183,  JAMSHEDPUR_42798.csv                                             
MNVP,2,India                         ,WMO_Member,  22.800,   86.183,  JAMSHEDPUR_CITY_42799.csv                                        
MNVP,2,India                         ,WMO_Member,  25.083,   73.083,  JAWAIBANDH_42441.csv                                             
MNVP,2,India                         ,WMO_Member,  25.450,   78.617,  JHANSI_42463.csv                                                 
MNVP,2,India                         ,WMO_Member,  21.917,   84.083,  JHARSUGUDA_42886.csv                                             
MNVP,2,India                         ,WMO_Member,  26.300,   73.017,  JODHPUR_42339.csv                                                
MNVP,2,India                         ,WMO_Member,  26.733,   94.167,  JORHAT_42423.csv                                                 
MNVP,2,India                         ,WMO_Member,  14.333,   78.833,  KADAPPA_43241.csv                                                
MNVP,2,India                         ,WMO_Member,  24.317,   92.000,  KAILASHAHAR_42618.csv                                            
MNVP,2,India                         ,WMO_Member,  16.950,   82.233,  KAKINADA_43189.csv                                               
MNVP,2,India                         ,WMO_Member,  27.067,   88.467,  KALIMPONG_42296.csv                                              
MNVP,2,India                         ,WMO_Member,  18.333,   84.133,  KALINGAPATNAM_43105.csv                                          
MNVP,2,India                         ,WMO_Member,  31.533,   78.250,  KALPA_42066.csv                                                  
MNVP,2,India                         ,WMO_Member,  10.517,   77.867,  KAMACHIPURAM_15217.csv                                           
MNVP,2,India                         ,WMO_Member,  32.150,   76.250,  KANGRA_AIRPORT_42076.csv                                         
MNVP,2,India                         ,WMO_Member,  11.833,   75.333,  KANNUR_43315.csv                                                 
MNVP,2,India                         ,WMO_Member,  26.433,   80.367,  KANPUR_42366.csv                                                 
MNVP,2,India                         ,WMO_Member,   8.083,   77.050,  KANYAKUMARI_43377.csv                                            
MNVP,2,India                         ,WMO_Member,  10.917,   79.833,  KARAIKAL_43346.csv                                               
MNVP,2,India                         ,WMO_Member,  29.700,   77.033,  KARNAL_42137.csv                                                 
MNVP,2,India                         ,WMO_Member,  10.950,   78.083,  KARUR_PARAMATHI_43342.csv                                        
MNVP,2,India                         ,WMO_Member,  14.400,   74.000,  KARWAR_43225.csv                                                 
MNVP,2,India                         ,WMO_Member,  32.967,   74.917,  KATRA_42054.csv                                                  
MNVP,2,India                         ,WMO_Member,  14.900,   79.983,  KAVALI_43243.csv                                                 
MNVP,2,India                         ,WMO_Member,  21.617,   86.517,  KEONJHAR_42891.csv                                               
MNVP,2,India                         ,WMO_Member,  21.183,   70.183,  KESHOD_42832.csv                                                 
MNVP,2,India                         ,WMO_Member,  24.983,   79.917,  KHAJURAHO_42567.csv                                              
MNVP,2,India                         ,WMO_Member,  17.250,   80.150,  KHAMMAM_43137.csv                                                
MNVP,2,India                         ,WMO_Member,  21.833,   76.367,  KHANDWA_42855.csv                                                
MNVP,2,India                         ,WMO_Member,  10.150,   76.400,  KOCHI_CIAL_43336.csv                                             
MNVP,2,India                         ,WMO_Member,  10.233,   77.467,  KODAIKANAL_43339.csv                                             
MNVP,2,India                         ,WMO_Member,  16.700,   74.233,  KOLHAPUR_43157.csv                                               
MNVP,2,India                         ,WMO_Member,  22.533,   88.333,  KOLKATA_ALIPORE_42807.csv                                        
MNVP,2,India                         ,WMO_Member,  22.650,   88.450,  KOLKATA_DUMDUM_42809.csv                                         
MNVP,2,India                         ,WMO_Member,  15.200,   76.000,  KOPPAL_43228.csv                                                 
MNVP,2,India                         ,WMO_Member,  25.150,   75.850,  KOTA_42452.csv                                                   
MNVP,2,India                         ,WMO_Member,   9.533,   76.600,  KOTTAYAM_43355.csv                                               
MNVP,2,India                         ,WMO_Member,  11.133,   75.950,  KOZHIKODE_43314.csv                                              
MNVP,2,India                         ,WMO_Member,  11.250,   75.783,  KOZHIKODE_AIRPORT_43320.csv                                      
MNVP,2,India                         ,WMO_Member,  23.400,   88.517,  KRISHNAGAR_42711.csv                                             
MNVP,2,India                         ,WMO_Member,  33.583,   75.500,  KUKERNAG_42046.csv                                               
MNVP,2,India                         ,WMO_Member,  34.417,   74.300,  KUPWARA_42031.csv                                                
MNVP,2,India                         ,WMO_Member,  15.800,   78.067,  KURNOOL_43213.csv                                                
MNVP,2,India                         ,WMO_Member,  27.900,   80.800,  LAKHIMPUR_KHERI_42270.csv                                        
MNVP,2,India                         ,WMO_Member,  23.833,   92.617,  LENGPUI_42726.csv                                                
MNVP,2,India                         ,WMO_Member,  12.417,   92.933,  LONG_ISLAND_43310.csv                                            
MNVP,2,India                         ,WMO_Member,  26.750,   80.883,  LUCKNOW_42369.csv                                                
MNVP,2,India                         ,WMO_Member,  30.867,   75.933,  LUDHIANA_42099.csv                                               
MNVP,2,India                         ,WMO_Member,  16.200,   81.150,  MACHILIPATNAM_43185.csv                                          
MNVP,2,India                         ,WMO_Member,   9.500,   78.083,  MADURAI_43359.csv                                                
MNVP,2,India                         ,WMO_Member,  17.933,   73.667,  MAHABALESHWAR_43111.csv                                          
MNVP,2,India                         ,WMO_Member,  16.750,   78.000,  MAHBOOBNAGAR_43168.csv                                           
MNVP,2,India                         ,WMO_Member,  21.083,   71.783,  MAHUVA_42837.csv                                                 
MNVP,2,India                         ,WMO_Member,  22.000,   80.700,  MALANJKHAND_42715.csv                                            
MNVP,2,India                         ,WMO_Member,  25.033,   88.133,  MALDAH_42503.csv                                                 
MNVP,2,India                         ,WMO_Member,  20.550,   74.533,  MALEGAON_42925.csv                                               
MNVP,2,India                         ,WMO_Member,  32.267,   77.167,  MANALI_42065.csv                                                 
MNVP,2,India                         ,WMO_Member,  31.717,   76.967,  MANDI_42078.csv                                                  
MNVP,2,India                         ,WMO_Member,  22.817,   69.267,  MANDVI_42729.csv                                                 
MNVP,2,India                         ,WMO_Member,  12.300,   76.500,  MANDYA_43289.csv                                                 
MNVP,2,India                         ,WMO_Member,  12.500,   74.500,  MANGALORE_BAJPE_AIRPORT_43284.csv                                
MNVP,2,India                         ,WMO_Member,  12.500,   74.500,  MANGALORE_PANAMBUR_43285.csv                                     
MNVP,2,India                         ,WMO_Member,  12.917,   92.917,  MAYABUNDER_43309.csv                                             
MNVP,2,India                         ,WMO_Member,  26.750,   92.350,  MAZBAT_42413.csv                                                 
MNVP,2,India                         ,WMO_Member,  18.050,   78.267,  MEDAK_43083.csv                                                  
MNVP,2,India                         ,WMO_Member,  22.417,   87.317,  MEDNAPUR_42803.csv                                               
MNVP,2,India                         ,WMO_Member,  28.967,   77.733,  MEERUT_42139.csv                                                 
MNVP,2,India                         ,WMO_Member,   8.300,   73.150,  MINICOY_43369.csv                                                
MNVP,2,India                         ,WMO_Member,  27.483,   95.017,  MOHANBARI_42314.csv                                              
MNVP,2,India                         ,WMO_Member,  28.833,   78.750,  MORADABAD_42187.csv                                              
MNVP,2,India                         ,WMO_Member,  15.417,   73.783,  MORMUGAO_43196.csv                                               
MNVP,2,India                         ,WMO_Member,  24.600,   72.717,  MOUNT_ABU_42540.csv                                              
MNVP,2,India                         ,WMO_Member,  29.467,   79.650,  MUKTESHWAR_42147.csv                                             
MNVP,2,India                         ,WMO_Member,  18.900,   72.817,  MUMBAI_COLABA_43057.csv                                          
MNVP,2,India                         ,WMO_Member,  19.117,   72.850,  MUMBAI_SANTACRUZ_43003.csv                                       
MNVP,2,India                         ,WMO_Member,  29.467,   77.733,  MUZAFFARNAGAR_42138.csv                                          
MNVP,2,India                         ,WMO_Member,  26.117,   85.400,  MUZAFFARPUR_42387.csv                                            
MNVP,2,India                         ,WMO_Member,  12.100,   76.400,  MYSORE_43291.csv                                                 
MNVP,2,India                         ,WMO_Member,  10.767,   79.850,  NAGAPATTINAM_43347.csv                                           
MNVP,2,India                         ,WMO_Member,  21.100,   79.050,  NAGPUR_42867.csv                                                 
MNVP,2,India                         ,WMO_Member,  30.400,   76.733,  NAHAN_42104.csv                                                  
MNVP,2,India                         ,WMO_Member,  29.617,   78.383,  NAJIBABAD_42143.csv                                              
MNVP,2,India                         ,WMO_Member,  17.000,   79.250,  NALGONDA_43133.csv                                               
MNVP,2,India                         ,WMO_Member,  23.250,   68.850,  NALIYA_42631.csv                                                 
MNVP,2,India                         ,WMO_Member,   7.983,   93.533,  NANCOWRY_43382.csv                                               
MNVP,2,India                         ,WMO_Member,  19.083,   77.333,  NANDED_43021.csv                                                 
MNVP,2,India                         ,WMO_Member,  16.783,   80.283,  NANDIGAMA_43182.csv                                              
MNVP,2,India                         ,WMO_Member,  15.467,   78.333,  NANDYAL_43212.csv                                                
MNVP,2,India                         ,WMO_Member,  28.000,   76.083,  NARNAUL_42177.csv                                                
MNVP,2,India                         ,WMO_Member,  16.433,   81.700,  NARSAPUR_43187.csv                                               
MNVP,2,India                         ,WMO_Member,  22.950,   79.183,  NARSINGHPUR_42770.csv                                            
MNVP,2,India                         ,WMO_Member,  19.967,   73.817,  NASHIK_42921.csv                                                 
MNVP,2,India                         ,WMO_Member,  14.450,   79.983,  NELLORE_43245.csv                                                
MNVP,2,India                         ,WMO_Member,  28.483,   77.133,  NEW_DELHI_AYANAGAR_42180.csv                                     
MNVP,2,India                         ,WMO_Member,  28.567,   77.117,  NEW_DELHI_PALAM_42181.csv                                        
MNVP,2,India                         ,WMO_Member,  28.683,   77.217,  NEW_DELHI_RIDGE_42184.csv                                        
MNVP,2,India                         ,WMO_Member,  28.583,   77.200,  NEW_DELHI_SAFDARJUNG_42182.csv                                   
MNVP,2,India                         ,WMO_Member,  23.150,   70.217,  NEW_KANDLA_42639.csv                                             
MNVP,2,India                         ,WMO_Member,  18.667,   78.100,  NIZAMABAD_43081.csv                                              
MNVP,2,India                         ,WMO_Member,  27.233,   94.117,  NORTH_LAKHIMPUR_42309.csv                                        
MNVP,2,India                         ,WMO_Member,  25.067,   79.450,  NOWGONG_42467.csv                                                
MNVP,2,India                         ,WMO_Member,  22.483,   69.117,  OKHA_42730.csv                                                   
MNVP,2,India                         ,WMO_Member,  15.567,   80.050,  ONGOLE_43221.csv                                                 
MNVP,2,India                         ,WMO_Member,  25.983,   79.500,  ORAI_42468.csv                                                   
MNVP,2,India                         ,WMO_Member,  18.167,   76.767,  OSMANABAD_43075.csv                                              
MNVP,2,India                         ,WMO_Member,  22.467,   78.433,  PACHMARHI_42767.csv                                              
MNVP,2,India                         ,WMO_Member,  34.033,   75.333,  PAHALGAM_42028.csv                                               
MNVP,2,India                         ,WMO_Member,  10.767,   76.650,  PALAKKAD_43335.csv                                               
MNVP,2,India                         ,WMO_Member,   8.733,   77.817,  PALAYAMKOTTAI_43376.csv                                          
MNVP,2,India                         ,WMO_Member,   9.267,   79.300,  PAMBAN_43363.csv                                                 
MNVP,2,India                         ,WMO_Member,  15.483,   73.817,  PANJIM_43192.csv                                                 
MNVP,2,India                         ,WMO_Member,  29.033,   79.467,  PANTNAGAR_42148.csv                                              
MNVP,2,India                         ,WMO_Member,  20.300,   86.683,  PARADEEP_42976.csv                                               
MNVP,2,India                         ,WMO_Member,  19.267,   76.767,  PARBHANI_43017.csv                                               
MNVP,2,India                         ,WMO_Member,  28.100,   95.383,  PASSIGHAT_42220.csv                                              
MNVP,2,India                         ,WMO_Member,  30.333,   76.467,  PATIALA_42101.csv                                                
MNVP,2,India                         ,WMO_Member,  25.600,   85.167,  PATNA_42492.csv                                                  
MNVP,2,India                         ,WMO_Member,  22.767,   81.900,  PENDRA_ROAD_42779.csv                                            
MNVP,2,India                         ,WMO_Member,  27.133,   72.367,  PHALODI_42237.csv                                                
MNVP,2,India                         ,WMO_Member,  20.483,   84.267,  PHULBANI_42966.csv                                               
MNVP,2,India                         ,WMO_Member,  28.333,   75.583,  PILANI_42174.csv                                                 
MNVP,2,India                         ,WMO_Member,  21.650,   69.667,  PORBANDAR_AIRPORT_42830.csv                                      
MNVP,2,India                         ,WMO_Member,  11.000,   92.717,  PORT_BLAIR_43333.csv                                             
MNVP,2,India                         ,WMO_Member,  25.450,   81.733,  PRAYAGRAJ_ALLAHABAD_42474.csv                                    
MNVP,2,India                         ,WMO_Member,  10.967,   79.817,  PUDUCHERRY_43331.csv                                             
MNVP,2,India                         ,WMO_Member,   9.000,   76.917,  PUNALUR_43354.csv                                                
MNVP,2,India                         ,WMO_Member,  18.533,   73.850,  PUNE_43063.csv                                                   
MNVP,2,India                         ,WMO_Member,  19.800,   85.817,  PURI_43053.csv                                                   
MNVP,2,India                         ,WMO_Member,  25.233,   87.450,  PURNEA_42500.csv                                                 
MNVP,2,India                         ,WMO_Member,  23.500,   86.367,  PURULIA_42705.csv                                                
MNVP,2,India                         ,WMO_Member,  33.583,   75.083,  QAZIGUND_42044.csv                                               
MNVP,2,India                         ,WMO_Member,  16.100,   77.333,  RAICHUR_43169.csv                                                
MNVP,2,India                         ,WMO_Member,  21.233,   81.650,  RAIPUR_42874.csv                                                 
MNVP,2,India                         ,WMO_Member,  21.233,   81.650,  RAIPUR_MANA_42872.csv                                            
MNVP,2,India                         ,WMO_Member,  24.000,   76.717,  RAJGARH_42557.csv                                                
MNVP,2,India                         ,WMO_Member,  22.300,   70.783,  RAJKOT_42737.csv                                                 
MNVP,2,India                         ,WMO_Member,  21.100,   81.033,  RAJNANDGAON_42948.csv                                            
MNVP,2,India                         ,WMO_Member,  18.767,   79.433,  RAMAGUNDAM_43086.csv                                             
MNVP,2,India                         ,WMO_Member,  23.317,   85.317,  RANCHI_42701.csv                                                 
MNVP,2,India                         ,WMO_Member,  23.317,   75.050,  RATLAM_42661.csv                                                 
MNVP,2,India                         ,WMO_Member,  16.983,   73.333,  RATNAGIRI_43110.csv                                              
MNVP,2,India                         ,WMO_Member,  16.550,   78.550,  RENTACHINTALA_43177.csv                                          
MNVP,2,India                         ,WMO_Member,  24.533,   81.300,  REWA_42574.csv                                                   
MNVP,2,India                         ,WMO_Member,  28.833,   76.583,  ROHTAK_42176.csv                                                 
MNVP,2,India                         ,WMO_Member,  29.850,   77.883,  ROORKEE_42140.csv                                                
MNVP,2,India                         ,WMO_Member,  25.233,   87.067,  SABOUR_42499.csv                                                 
MNVP,2,India                         ,WMO_Member,  23.850,   78.750,  SAGAR_42671.csv                                                  
MNVP,2,India                         ,WMO_Member,  21.750,   88.050,  SAGAR_ISLAND_42903.csv                                           
MNVP,2,India                         ,WMO_Member,  11.650,   78.167,  SALEM_43325.csv                                                  
MNVP,2,India                         ,WMO_Member,  21.467,   83.967,  SAMBALPUR_42883.csv                                              
MNVP,2,India                         ,WMO_Member,  16.850,   74.600,  SANGLI_43158.csv                                                 
MNVP,2,India                         ,WMO_Member,  17.700,   74.017,  SATARA_43113.csv                                                 
MNVP,2,India                         ,WMO_Member,  24.567,   80.833,  SATNA_42571.csv                                                  
MNVP,2,India                         ,WMO_Member,  25.983,   76.367,  SAWAI_MADHOPUR_42453.csv                                         
MNVP,2,India                         ,WMO_Member,  22.083,   79.550,  SEONI_42771.csv                                                  
MNVP,2,India                         ,WMO_Member,  27.883,   79.900,  SHAHJAHANPUR_42266.csv                                           
MNVP,2,India                         ,WMO_Member,  23.433,   76.317,  SHAJAPUR_42665.csv                                               
MNVP,2,India                         ,WMO_Member,  25.667,   76.683,  SHEOPUR_42456.csv                                                
MNVP,2,India                         ,WMO_Member,  25.567,   91.867,  SHILLONG_42516.csv                                               
MNVP,2,India                         ,WMO_Member,  31.100,   77.167,  SHIMLA_42083.csv                                                 
MNVP,2,India                         ,WMO_Member,  13.933,   75.633,  SHIMOGA_43258.csv                                                
MNVP,2,India                         ,WMO_Member,  14.000,   74.300,  SHIRALI_43229.csv                                                
MNVP,2,India                         ,WMO_Member,  25.333,   77.650,  SHIVPURI_42459.csv                                               
MNVP,2,India                         ,WMO_Member,  24.417,   81.867,  SIDHI_42577.csv                                                  
MNVP,2,India                         ,WMO_Member,  27.617,   75.133,  SIKAR_42249.csv                                                  
MNVP,2,India                         ,WMO_Member,  24.817,   92.800,  SILCHAR_42619.csv                                                
MNVP,2,India                         ,WMO_Member,  30.833,   77.133,  SOLAN_NAUNI_42106.csv                                            
MNVP,2,India                         ,WMO_Member,  17.667,   75.900,  SOLAPUR_43117.csv                                                
MNVP,2,India                         ,WMO_Member,  29.917,   73.917,  SRIGANGANAGAR_42123.csv                                          
MNVP,2,India                         ,WMO_Member,  34.083,   74.833,  SRINAGAR_42027.csv                                               
MNVP,2,India                         ,WMO_Member,  23.650,   87.700,  SRINIKETAN_42708.csv                                             
MNVP,2,India                         ,WMO_Member,  26.250,   82.000,  SULTANPUR_42377.csv                                              
MNVP,2,India                         ,WMO_Member,  22.117,   84.033,  SUNDERGARH_42792.csv                                             
MNVP,2,India                         ,WMO_Member,  31.533,   76.900,  SUNDERNAGAR_42079.csv                                            
MNVP,2,India                         ,WMO_Member,  21.100,   72.733,  SURAT_42840.csv                                                  
MNVP,2,India                         ,WMO_Member,  22.733,   71.517,  SURENDRANAGAR_42740.csv                                          
MNVP,2,India                         ,WMO_Member,  30.383,   78.433,  TEHRI_42114.csv                                                  
MNVP,2,India                         ,WMO_Member,  26.617,   92.783,  TEZPUR_42415.csv                                                 
MNVP,2,India                         ,WMO_Member,   8.483,   76.950,  THIRUVANANTHAPURAM_43371.csv                                     
MNVP,2,India                         ,WMO_Member,   8.467,   76.950,  THIRUVANANTHAPURAM_AIRPORT_43372.csv                             
MNVP,2,India                         ,WMO_Member,   8.750,   78.183,  THOOTHUKUDI_NEW_PORT_43379.csv                                   
MNVP,2,India                         ,WMO_Member,  10.517,   76.217,  THRISSUR_VELLANIKKARA_43357.csv                                  
MNVP,2,India                         ,WMO_Member,  24.767,   78.833,  TIKAMGARH_42562.csv                                              
MNVP,2,India                         ,WMO_Member,  10.767,   78.717,  TIRUCHIRAPALLI_AIRPORT_43344.csv                                 
