Elem,Rgn,Country                     , Status   ,Latitude,  Longtiude, Filename 
PRCP,1,Algeria                       ,WMO_Member,  28.053,    9.640,  InAmenas_60611.csv                                               
PRCP,1,Algeria                       ,WMO_Member,  27.254,    2.512,  InSalah_60630.csv                                                
PRCP,1,Algeria                       ,WMO_Member,  36.795,    5.877,  JijelAeroport_60351.csv                                          
PRCP,1,Algeria                       ,WMO_Member,  33.546,   -0.235,  Mecheria_60549.csv                                               
PRCP,1,Algeria                       ,WMO_Member,  36.281,    2.732,  Medea_60437.csv                                                  
PRCP,1,Algeria                       ,WMO_Member,  36.306,    2.228,  Miliana_60430.csv                                                
PRCP,1,Algeria                       ,WMO_Member,  35.912,    0.110,  Mostaganem_60457.csv                                             
PRCP,1,Algeria                       ,WMO_Member,  33.261,   -0.317,  Naama_60557.csv                                                  
PRCP,1,Algeria                       ,WMO_Member,  35.631,   -0.604,  OranSennia_60490.csv                                             
PRCP,1,Algeria                       ,WMO_Member,  31.936,    5.412,  Ouargla_60580.csv                                                
PRCP,1,Algeria                       ,WMO_Member,  35.860,    7.130,  OumElBouaghi_60421.csv                                           
PRCP,1,Algeria                       ,WMO_Member,  34.892,    0.158,  Saida_60536.csv                                                  
PRCP,1,Algeria                       ,WMO_Member,  36.175,    5.328,  Setif_60445.csv                                                  
PRCP,1,Algeria                       ,WMO_Member,  35.174,   -0.595,  SidiBelAbbes_60520.csv                                           
PRCP,1,Algeria                       ,WMO_Member,  36.882,    6.935,  Skikda_60355.csv                                                 
PRCP,1,Algeria                       ,WMO_Member,  36.298,    7.923,  SoukAhras_60423.csv                                              
PRCP,1,Algeria                       ,WMO_Member,  22.825,    5.452,  Tamanrasset_60680.csv                                            
PRCP,1,Algeria                       ,WMO_Member,  35.429,    8.115,  Tebessa_60475.csv                                                
PRCP,1,Algeria                       ,WMO_Member,  35.346,    1.468,  Tiaret_60511.csv                                                 
PRCP,1,Algeria                       ,WMO_Member,  29.244,    0.284,  Timimoun_60607.csv                                               
PRCP,1,Algeria                       ,WMO_Member,  27.704,   -8.169,  Tindouf_60656.csv                                                
PRCP,1,Algeria                       ,WMO_Member,  36.724,    4.019,  TiziOuzou_60395.csv                                              
PRCP,1,Algeria                       ,WMO_Member,  35.019,   -1.445,  TlemcenZenata_60531.csv                                          
PRCP,1,Algeria                       ,WMO_Member,  33.070,    6.092,  Touggourt_60555.csv                                              
PRCP,1,Benin                         ,WMO_Member,   7.170,    2.070,  Bohicon_65338.csv                                                
PRCP,1,Benin                         ,WMO_Member,   6.350,    2.383,  Cotonou_65344.csv                                                
PRCP,1,Benin                         ,WMO_Member,  11.133,    2.933,  Kandi_65306.csv                                                  
PRCP,1,Benin                         ,WMO_Member,  10.378,    1.359,  Natitingou_65319.csv                                             
PRCP,1,Benin                         ,WMO_Member,   9.350,    2.617,  Parakou_65330.csv                                                
PRCP,1,Benin                         ,WMO_Member,   8.033,    2.467,  Save_65335.csv                                                   
PRCP,1,Burkina_Faso                  ,WMO_Member,  11.170,   -4.300,  BOBO-DIOULASSO_65510.csv                                         
PRCP,1,Burkina_Faso                  ,WMO_Member,  12.980,   -0.160,  BOGANDE_65504.csv                                                
PRCP,1,Burkina_Faso                  ,WMO_Member,  11.730,   -2.920,  BOROMO_65516.csv                                                 
PRCP,1,Burkina_Faso                  ,WMO_Member,  12.470,   -3.480,  DEDOUGOU_65505.csv                                               
PRCP,1,Burkina_Faso                  ,WMO_Member,  14.030,   -0.030,  DORI_65501.csv                                                   
PRCP,1,Burkina_Faso                  ,WMO_Member,  12.070,    0.350,  FADA-NGOURMA_65507.csv                                           
PRCP,1,Burkina_Faso                  ,WMO_Member,  10.330,   -3.180,  GAOUA_65522.csv                                                  
PRCP,1,Burkina_Faso                  ,WMO_Member,  12.350,   -2.180,  OUAGADOUGOU_65503.csv                                            
PRCP,1,Burkina_Faso                  ,WMO_Member,  13.580,   -2.430,  OUAHIGOUYA_65502.csv                                             
PRCP,1,Burkina_Faso                  ,WMO_Member,  11.170,   -1.150,  PO_65518.csv                                                     
PRCP,1,Cabo_Verde_Republic           ,WMO_Member,  14.924,  -23.494,  PRAIA_8589.csv                                                   
PRCP,1,Cabo_Verde_Republic           ,WMO_Member,  16.733,  -22.933,  SAL_8594.csv                                                     
PRCP,1,Cameroon                      ,WMO_Member,   4.017,    9.733,  DOUALA_64910.csv                                                 
PRCP,1,Cameroon                      ,WMO_Member,   9.336,   13.381,  GAROUA_64860.csv                                                 
PRCP,1,Cameroon                      ,WMO_Member,  10.450,   14.250,  MAROUA_64851.csv                                                 
PRCP,1,Cameroon                      ,WMO_Member,   7.350,   13.567,  NGAOUNDERE_64870.csv                                             
PRCP,1,Cameroon                      ,WMO_Member,   3.842,   11.524,  YAOUNDE_64950.csv                                                
PRCP,1,Central_African_Republic      ,WMO_Member,   4.400,   18.517,  Bangui_64650.csv                                                 
PRCP,1,Central_African_Republic      ,WMO_Member,   4.217,   15.783,  Berberati_64600.csv                                              
PRCP,1,Central_African_Republic      ,WMO_Member,   5.933,   15.633,  Bouar_64601.csv                                                  
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   5.250,   -3.930,  ABIDJAN_65578.csv                                                
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   5.300,   -3.300,  ADIAKE_65585.csv                                                 
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   8.050,   -2.780,  BONDOUKOU_65545.csv                                              
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   7.730,   -5.070,  BOUAKE_65555.csv                                                 
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   6.870,   -6.470,  DALOA_65560.csv                                                  
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   6.650,   -4.700,  DIMBOKRO_65562.csv                                               
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   6.130,   -5.950,  GAGNOA_65557.csv                                                 
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   9.420,   -5.620,  KORHOGO_65536.csv                                                
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   7.380,   -7.520,  MAN_65548.csv                                                    
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   7.500,   -4.570,  ODIENNE_65528.csv                                                
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   4.730,   -6.650,  SANPEDRO_65594.csv                                               
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   4.950,   -6.080,  SASSANDRA_65599.csv                                              
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   4.420,   -7.370,  TABOU_65592.csv                                                  
PRCP,1,Cote_d'Ivoire                 ,WMO_Member,   6.900,   -5.350,  YAMOUSSOUKRO_65563.csv                                           
PRCP,1,Egypt                         ,WMO_Member,  22.000,   31.000,  AbuSimbel_62419.csv                                              
PRCP,1,Egypt                         ,WMO_Member,  31.000,   29.000,  AlexandriaNouzha_62318.csv                                       
PRCP,1,Egypt                         ,WMO_Member,  23.000,   32.000,  Asswan_62414.csv                                                 
PRCP,1,Egypt                         ,WMO_Member,  30.000,   31.000,  CairoAP_62366.csv                                                
PRCP,1,Egypt                         ,WMO_Member,  27.000,   33.000,  HurghadaAP_62463.csv                                             
PRCP,1,Egypt                         ,WMO_Member,  25.000,   32.000,  Luxor_62405.csv                                                  
PRCP,1,Egypt                         ,WMO_Member,  31.000,   27.000,  MersaMatruh_62306.csv                                            
PRCP,1,Egypt                         ,WMO_Member,  28.000,   30.000,  Minya_62387.csv                                                  
PRCP,1,Egypt                         ,WMO_Member,  31.000,   32.000,  PortSaidElgamil_62332.csv                                        
PRCP,1,Egypt                         ,WMO_Member,  31.000,   25.000,  Salloum_62305.csv                                                
PRCP,1,Egypt                         ,WMO_Member,  27.967,   34.383,  SharmElSheikhAP_62460.csv                                        
PRCP,1,Gambia                        ,WMO_Member,  13.450,  -16.580,  BANJUL_61711.csv                                                 
PRCP,1,Gambia                        ,WMO_Member,  13.310,  -14.210,  BASSE_61731.csv                                                  
PRCP,1,Gambia                        ,WMO_Member,  13.400,  -13.880,  FATOTO_61733.csv                                                 
PRCP,1,Gambia                        ,WMO_Member,  13.530,  -14.770,  JANJANBUREH_61700.csv                                            
PRCP,1,Gambia                        ,WMO_Member,  13.470,  -16.570,  JENOI_61707.csv                                                  
PRCP,1,Gambia                        ,WMO_Member,  13.700,  -15.330,  KAUR_61717.csv                                                   
PRCP,1,Gambia                        ,WMO_Member,  13.500,  -16.100,  KEREWAN_61712.csv                                                
PRCP,1,Gambia                        ,WMO_Member,  13.350,  -14.900,  SAPU_61722.csv                                                   
PRCP,1,Ghana                         ,WMO_Member,   6.667,   -0.750,  Abetifi_65450.csv                                                
PRCP,1,Ghana                         ,WMO_Member,   5.600,   -0.167,  Accra_65472.csv                                                  
PRCP,1,Ghana                         ,WMO_Member,   5.778,    0.622,  Ada_65475.csv                                                    
PRCP,1,Ghana                         ,WMO_Member,   6.117,    0.800,  Akatsi_65462.csv                                                 
PRCP,1,Ghana                         ,WMO_Member,   5.933,   -0.983,  AkimOda_65457.csv                                                
PRCP,1,Ghana                         ,WMO_Member,   6.100,    0.117,  Akuse_65460.csv                                                  
PRCP,1,Ghana                         ,WMO_Member,   4.867,   -2.233,  Axim_65465.csv                                                   
PRCP,1,Ghana                         ,WMO_Member,   9.033,   -2.483,  Bole_65416.csv                                                   
PRCP,1,Ghana                         ,WMO_Member,   6.600,    0.467,  Ho_65453.csv                                                     
PRCP,1,Ghana                         ,WMO_Member,   7.817,   -0.033,  KeteKrachi_65437.csv                                             
PRCP,1,Ghana                         ,WMO_Member,   6.083,   -0.250,  Koforidua_65459.csv                                              
PRCP,1,Ghana                         ,WMO_Member,   6.717,   -1.600,  Kumasi_65442.csv                                                 
PRCP,1,Ghana                         ,WMO_Member,  10.900,   -1.100,  Navrongo_65401.csv                                               
PRCP,1,Ghana                         ,WMO_Member,   5.200,   -1.067,  Saltpond_65469.csv                                               
PRCP,1,Ghana                         ,WMO_Member,   6.200,   -2.333,  SefwiBekwai_65445.csv                                            
PRCP,1,Ghana                         ,WMO_Member,   7.359,   -2.330,  Sunyani_65439.csv                                                
PRCP,1,Ghana                         ,WMO_Member,   4.883,   -1.767,  Takoradi_65467.csv                                               
PRCP,1,Ghana                         ,WMO_Member,   9.550,   -0.850,  Tamale_65418.csv                                                 
PRCP,1,Ghana                         ,WMO_Member,   5.617,    0.000,  Tema_65473.csv                                                   
PRCP,1,Ghana                         ,WMO_Member,  10.050,   -2.500,  Wa_65404.csv                                                     
PRCP,1,Ghana                         ,WMO_Member,   7.750,   -2.100,  Wenchi_65432.csv                                                 
PRCP,1,Ghana                         ,WMO_Member,   9.450,   -0.017,  Yendi_65420.csv                                                  
PRCP,1,Guinea_Bissau                 ,WMO_Member,  12.167,  -14.667,  BAFATA_61781.csv                                                 
PRCP,1,Guinea_Bissau                 ,WMO_Member,  11.883,  -15.650,  BISSAUAEROPORTO_61766.csv                                        
PRCP,1,Guinea_Bissau                 ,WMO_Member,  11.583,  -15.483,  BOLAMA_61769.csv                                                 
PRCP,1,Guinea                        ,WMO_Member,  10.933,  -14.317,  BOKE_61816.csv                                                   
PRCP,1,Guinea                        ,WMO_Member,   9.567,  -13.617,  CONAKRY_61832.csv                                                
PRCP,1,Guinea                        ,WMO_Member,  10.033,  -10.500,  FARANAH_61833.csv                                                
PRCP,1,Guinea                        ,WMO_Member,  10.383,   -9.300,  KANKAN_61829.csv                                                 
PRCP,1,Guinea                        ,WMO_Member,  10.050,  -12.867,  KINDIA_61818.csv                                                 
PRCP,1,Guinea                        ,WMO_Member,  12.567,  -13.517,  KOUNDARA_61802.csv                                               
PRCP,1,Guinea                        ,WMO_Member,  11.317,  -12.300,  LABE_61809.csv                                                   
PRCP,1,Guinea                        ,WMO_Member,  10.367,  -12.083,  MAMOU_61820.csv                                                  
PRCP,1,Guinea                        ,WMO_Member,   7.750,   -8.783,  NZEREKORE_61849.csv                                              
PRCP,1,Libya                         ,WMO_Member,  32.083,   20.267,  BENINA_62053.csv                                                 
PRCP,1,Libya                         ,WMO_Member,  30.133,    9.500,  GHADAMES_62103.csv                                               
PRCP,1,Libya                         ,WMO_Member,  25.133,   10.133,  GHAT_62212.csv                                                   
PRCP,1,Libya                         ,WMO_Member,  24.133,   15.450,  HON_62131.csv                                                    
PRCP,1,Libya                         ,WMO_Member,  29.033,   12.567,  JALO_62161.csv                                                   
PRCP,1,Libya                         ,WMO_Member,  32.317,   15.050,  MISURATA_62016.csv                                               
PRCP,1,Libya                         ,WMO_Member,  31.867,   10.983,  NALUT_62002.csv                                                  
PRCP,1,Libya                         ,WMO_Member,  31.200,   16.583,  SIRTE_62019.csv                                                  
PRCP,1,Libya                         ,WMO_Member,  32.100,   23.933,  TOBRUK_62062.csv                                                 
PRCP,1,Libya                         ,WMO_Member,  32.083,   12.550,  YEFREN_62008.csv                                                 
PRCP,1,Libya                         ,WMO_Member,  32.883,   12.083,  ZUARA_62007.csv                                                  
PRCP,1,Madagascar                    ,WMO_Member, -17.633,   48.500,  AMBOHITSILAOZANA_67067.csv                                       
PRCP,1,Madagascar                    ,WMO_Member, -14.883,   50.250,  ANTALAHA_67025.csv                                               
PRCP,1,Madagascar                    ,WMO_Member, -18.867,   47.500,  ANTANANARIVO_67085.csv                                           
PRCP,1,Madagascar                    ,WMO_Member, -19.817,   47.067,  ANTSIRABE_67107.csv                                              
PRCP,1,Madagascar                    ,WMO_Member, -12.350,   49.300,  ANTSIRANANA_67009.csv                                            
PRCP,1,Madagascar                    ,WMO_Member, -14.883,   47.983,  ANTSOHIHY_67020.csv                                              
PRCP,1,Madagascar                    ,WMO_Member, -16.750,   44.483,  BESALAMPY_67037.csv                                              
PRCP,1,Madagascar                    ,WMO_Member, -22.800,   47.833,  FARAFANGANA_67157.csv                                            
PRCP,1,Madagascar                    ,WMO_Member, -21.450,   47.100,  FIANARANTSOA_67137.csv                                           
PRCP,1,Madagascar                    ,WMO_Member, -18.800,   47.483,  IVATO_67083.csv                                                  
PRCP,1,Madagascar                    ,WMO_Member, -15.667,   46.350,  MAHAJANGA_67027.csv                                              
PRCP,1,Madagascar                    ,WMO_Member, -19.833,   48.800,  MAHANORO_67113.csv                                               
PRCP,1,Madagascar                    ,WMO_Member, -18.050,   44.033,  MAINTIRANO_67073.csv                                             
PRCP,1,Madagascar                    ,WMO_Member, -21.200,   48.367,  MANANJARY_67143.csv                                              
PRCP,1,Madagascar                    ,WMO_Member, -21.750,   43.360,  MOROMBE_67131.csv                                                
PRCP,1,Madagascar                    ,WMO_Member, -20.283,   44.317,  MORONDAVA_67117.csv                                              
PRCP,1,Madagascar                    ,WMO_Member, -13.317,   48.317,  NOSYBE_67012.csv                                                 
PRCP,1,Madagascar                    ,WMO_Member, -22.550,   45.400,  RANOHIRA_67152.csv                                               
PRCP,1,Madagascar                    ,WMO_Member, -17.083,   49.817,  SAINTEMARIE_67072.csv                                            
PRCP,1,Madagascar                    ,WMO_Member, -14.283,   50.167,  SAMBAVA_67023.csv                                                
PRCP,1,Madagascar                    ,WMO_Member, -25.033,   46.950,  TAOLAGNARO_67197.csv                                             
PRCP,1,Madagascar                    ,WMO_Member, -18.117,   49.400,  TOAMASINA_67095.csv                                              
PRCP,1,Madagascar                    ,WMO_Member, -23.383,   43.733,  TOLIARA_67161.csv                                                
PRCP,1,Mali                          ,WMO_Member,  12.500,   -7.950,  BamakoSenou_61291.csv                                            
PRCP,1,Mali                          ,WMO_Member,  11.400,   -7.500,  Bougouni_61296.csv                                               
PRCP,1,Mali                          ,WMO_Member,  14.400,  -11.400,  Kayes_61257.csv                                                  
PRCP,1,Mali                          ,WMO_Member,  12.900,  -11.200,  Kenieba_61285.csv                                                
PRCP,1,Mali                          ,WMO_Member,  13.100,   -9.500,  Kita_61270.csv                                                   
PRCP,1,Mali                          ,WMO_Member,  12.400,   -5.500,  Koutiala_61293.csv                                               
PRCP,1,Mali                          ,WMO_Member,  14.500,   -4.100,  Mopti_61265.csv                                                  
PRCP,1,Mali                          ,WMO_Member,  15.200,   -7.300,  Nara_61233.csv                                                   
PRCP,1,Mali                          ,WMO_Member,  15.200,   -9.400,  NIORORDUSAHELE_61230.csv                                         
PRCP,1,Mali                          ,WMO_Member,  13.300,   -4.800,  San_61277.csv                                                    
PRCP,1,Mali                          ,WMO_Member,  13.400,   -6.200,  Segou_61272.csv                                                  
PRCP,1,Mali                          ,WMO_Member,  11.400,   -5.700,  Sikasso_61297.csv                                                
PRCP,1,Mauritania                    ,WMO_Member,  16.700,   -9.600,  Aioun_61499.csv                                                  
PRCP,1,Mauritania                    ,WMO_Member,  19.750,  -14.367,  Akjoujt_61437.csv                                                
PRCP,1,Mauritania                    ,WMO_Member,  20.517,  -13.067,  Atar_61421.csv                                                   
PRCP,1,Mauritania                    ,WMO_Member,  25.233,  -11.617,  Bir_61401.csv                                                    
PRCP,1,Mauritania                    ,WMO_Member,  17.533,  -14.683,  Boutilimitt_61461.csv                                            
PRCP,1,Mauritania                    ,WMO_Member,  16.150,  -13.517,  Kaedi_61492.csv                                                  
PRCP,1,Mauritania                    ,WMO_Member,  16.633,  -11.400,  Kiffa_61498.csv                                                  
PRCP,1,Mauritania                    ,WMO_Member,  16.600,   -7.267,  Nema_61497.csv                                                   
PRCP,1,Mauritania                    ,WMO_Member,  20.920,  -17.036,  Nouadhibou_61415.csv                                             
PRCP,1,Mauritania                    ,WMO_Member,  18.300,  -15.976,  Nouakchott_61442.csv                                             
PRCP,1,Mauritania                    ,WMO_Member,  16.500,  -15.817,  Rosso_61489.csv                                                  
PRCP,1,Mauritania                    ,WMO_Member,  18.567,  -11.433,  Tidjikja_61450.csv                                               
PRCP,1,Mauritania                    ,WMO_Member,  22.750,  -12.483,  Zouerate_61404.csv                                               
PRCP,1,Mauritius                     ,WMO_Member, -10.379,   56.609,  Agalega_61974.csv                                                
PRCP,1,Mauritius                     ,WMO_Member, -20.435,   57.683,  Plaisance_61990.csv                                              
PRCP,1,Mauritius                     ,WMO_Member, -19.681,   63.426,  Pointe_Canon_61988.csv                                           
PRCP,1,Mauritius                     ,WMO_Member, -16.450,   59.617,  St_Brandon_61986.csv                                             
PRCP,1,Mauritius                     ,WMO_Member, -20.298,   57.495,  Vacoas_61995.csv                                                 
PRCP,1,Morocco                       ,WMO_Member,  30.379,   -9.559,  AGADIRINEZGANNE_60250.csv                                        
PRCP,1,Morocco                       ,WMO_Member,  35.179,   -3.840,  ALHOUCEIMA_60107.csv                                             
PRCP,1,Morocco                       ,WMO_Member,  32.518,   -1.966,  BOUARFA_60200.csv                                                
PRCP,1,Morocco                       ,WMO_Member,  33.559,   -7.667,  CASABLANCAANFA_60155.csv                                         
PRCP,1,Morocco                       ,WMO_Member,  23.717,  -15.933,  DAKHLA_60096.csv                                                 
PRCP,1,Morocco                       ,WMO_Member,  31.947,   -4.406,  ERRACHIDIA_60210.csv                                             
PRCP,1,Morocco                       ,WMO_Member,  31.510,   -9.773,  ESSAOUIRA_60220.csv                                              
PRCP,1,Morocco                       ,WMO_Member,  33.967,   -4.983,  FESSAIS_60141.csv                                                
PRCP,1,Morocco                       ,WMO_Member,  29.029,  -10.048,  GUELMIM_60280.csv                                                
PRCP,1,Morocco                       ,WMO_Member,  33.501,   -5.161,  IFRANE_60160.csv                                                 
PRCP,1,Morocco                       ,WMO_Member,  34.300,   -6.600,  KENITRA_60120.csv                                                
PRCP,1,Morocco                       ,WMO_Member,  27.148,  -13.230,  LAAYOUNE_60033.csv                                               
PRCP,1,Morocco                       ,WMO_Member,  35.163,   -6.117,  LARACHE_60105.csv                                                
PRCP,1,Morocco                       ,WMO_Member,  31.611,   -8.029,  MARRAKECH_60230.csv                                              
PRCP,1,Morocco                       ,WMO_Member,  33.879,   -5.521,  MEKNES_60150.csv                                                 
PRCP,1,Morocco                       ,WMO_Member,  32.676,   -4.742,  MIDELT_60195.csv                                                 
PRCP,1,Morocco                       ,WMO_Member,  30.936,   -6.910,  OUARZAZATE_60265.csv                                             
PRCP,1,Morocco                       ,WMO_Member,  34.784,   -1.939,  OUJDA_60115.csv                                                  
PRCP,1,Morocco                       ,WMO_Member,  34.050,   -6.767,  RABATSALE_60135.csv                                              
PRCP,1,Morocco                       ,WMO_Member,  32.276,   -9.238,  SAFI_60185.csv                                                   
PRCP,1,Morocco                       ,WMO_Member,  26.736,  -11.683,  SMARA_60335.csv                                                  
PRCP,1,Morocco                       ,WMO_Member,  28.447,  -11.158,  TANTAN_60285.csv                                                 
PRCP,1,Morocco                       ,WMO_Member,  34.217,   -4.000,  TAZA_60127.csv                                                   
PRCP,1,Morocco                       ,WMO_Member,  35.593,   -5.332,  TETOUAN_60318.csv                                                
PRCP,1,Nigeria                       ,WMO_Member,   7.200,    3.000,  Abeokuta_65213.csv                                               
PRCP,1,Nigeria                       ,WMO_Member,   9.000,    7.200,  Abuja_65125.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   7.600,    5.280,  AdoEkiti_65224.csv                                               
PRCP,1,Nigeria                       ,WMO_Member,   5.700,    6.230,  Asaba_65282.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   6.200,    7.070,  Awka_65246.csv                                                   
PRCP,1,Nigeria                       ,WMO_Member,  10.280,    9.820,  Bauchi_65055.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,   6.330,    5.600,  Benin_65229.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   9.800,    6.000,  Bida_65112.csv                                                   
PRCP,1,Nigeria                       ,WMO_Member,   4.970,    8.350,  Calabar_65264.csv                                                
PRCP,1,Nigeria                       ,WMO_Member,  11.780,    9.330,  Dutse_65048.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   4.400,    7.900,  Eket_65262.csv                                                   
PRCP,1,Nigeria                       ,WMO_Member,   6.500,    7.000,  Enugu_65257.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,  10.270,   11.170,  Gombe_65075.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,  12.170,    6.770,  Gusau_65015.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   7.430,    3.900,  Ibadan_65208.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,   6.400,    3.930,  IjebuOde_65210.csv                                               
PRCP,1,Nigeria                       ,WMO_Member,   6.580,    3.330,  Ikeja_65201.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   5.200,    8.760,  Ikom_65273.csv                                                   
PRCP,1,Nigeria                       ,WMO_Member,   8.480,    4.580,  Ilorin_65101.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,   7.970,    3.600,  Iseyin_65200.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,   8.800,   11.400,  Jalingo_65170.csv                                                
PRCP,1,Nigeria                       ,WMO_Member,   9.870,    8.900,  Jos_65134.csv                                                    
PRCP,1,Nigeria                       ,WMO_Member,  10.600,    7.450,  Kaduna_65019.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,  12.050,    8.530,  Kano_65046.csv                                                   
PRCP,1,Nigeria                       ,WMO_Member,  13.020,    7.680,  Katsina_65028.csv                                                
PRCP,1,Nigeria                       ,WMO_Member,   8.500,    8.470,  Lafia_65124.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   6.580,    3.060,  LagosRoof_65203.csv                                              
PRCP,1,Nigeria                       ,WMO_Member,   7.800,    6.730,  Lokoja_65243.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,  11.850,   13.080,  Maiduguri_65082.csv                                              
PRCP,1,Nigeria                       ,WMO_Member,   7.700,    8.500,  Makurdi_65271.csv                                                
PRCP,1,Nigeria                       ,WMO_Member,   9.540,    6.540,  Minna_65123.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,  13.000,   10.900,  Nguru_65064.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   6.700,    8.800,  Ogoja_65275.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   7.100,    4.830,  Ondo_65222.csv                                                   
PRCP,1,Nigeria                       ,WMO_Member,   7.820,    4.500,  Oshogbo_65215.csv                                                
PRCP,1,Nigeria                       ,WMO_Member,   5.480,    7.030,  Owerri_65252.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,   4.850,    7.120,  PortHarcourt_65250.csv                                           
PRCP,1,Nigeria                       ,WMO_Member,  11.700,   11.030,  Potiskum_65073.csv                                               
PRCP,1,Nigeria                       ,WMO_Member,   8.350,    3.700,  Shaki_65108.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,  12.920,    5.200,  Sokoto_65010.csv                                                 
PRCP,1,Nigeria                       ,WMO_Member,   5.500,    7.500,  Umuahia_65254.csv                                                
PRCP,1,Nigeria                       ,WMO_Member,   5.050,    7.920,  Uyo_65260.csv                                                    
PRCP,1,Nigeria                       ,WMO_Member,   5.700,    5.600,  Warri_65236.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,  11.000,    4.500,  Yelwa_65001.csv                                                  
PRCP,1,Nigeria                       ,WMO_Member,   9.230,   12.470,  Yola_65167.csv                                                   
PRCP,1,Nigeria                       ,WMO_Member,  11.070,    7.750,  Zaria_65030.csv                                                  
PRCP,1,Niger                         ,WMO_Member,  16.967,    7.983,  Agadez_Aero_61024.csv                                            
PRCP,1,Niger                         ,WMO_Member,  18.683,   12.917,  Bilma_61017.csv                                                  
PRCP,1,Niger                         ,WMO_Member,  13.800,    5.283,  Birni_NKonni_61075.csv                                           
