Elem,Rgn,Country                     , Status   ,Latitude,  Longtiude, Filename 
MSLP,1,Algeria                       ,WMO_Member,  35.019,   -1.445,  TlemcenZenata_60531.csv                                          
MSLP,1,Algeria                       ,WMO_Member,  33.070,    6.092,  Touggourt_60555.csv                                              
MSLP,1,Benin                         ,WMO_Member,   7.170,    2.070,  Bohicon_65338.csv                                                
MSLP,1,Benin                         ,WMO_Member,   6.350,    2.383,  Cotonou_65344.csv                                                
MSLP,1,Benin                         ,WMO_Member,  11.133,    2.933,  Kandi_65306.csv                                                  
MSLP,1,Benin                         ,WMO_Member,  10.378,    1.359,  Natitingou_65319.csv                                             
MSLP,1,Benin                         ,WMO_Member,   9.350,    2.617,  Parakou_65330.csv                                                
MSLP,1,Benin                         ,WMO_Member,   8.033,    2.467,  Save_65335.csv                                                   
MSLP,1,Cabo_Verde_Republic           ,WMO_Member,  16.833,  -25.483,  MINDELO_8583.csv                                                 
MSLP,1,Cabo_Verde_Republic           ,WMO_Member,  16.733,  -22.933,  SAL_8594.csv                                                     
MSLP,1,Central_African_Republic      ,WMO_Member,   4.400,   18.517,  Bangui_64650.csv                                                 
MSLP,1,Central_African_Republic      ,WMO_Member,   4.217,   15.783,  Berberati_64600.csv                                              
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   5.250,   -3.930,  ABIDJAN_65578.csv                                                
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   8.050,   -2.780,  BONDOUKOU_65545.csv                                              
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   7.730,   -5.070,  BOUAKE_65555.csv                                                 
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   6.870,   -6.470,  DALOA_65560.csv                                                  
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   6.650,   -4.700,  DIMBOKRO_65562.csv                                               
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   6.130,   -5.950,  GAGNOA_65557.csv                                                 
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   9.420,   -5.620,  KORHOGO_65536.csv                                                
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   7.380,   -7.520,  MAN_65548.csv                                                    
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   7.500,   -4.570,  ODIENNE_65528.csv                                                
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   4.730,   -6.650,  SANPEDRO_65594.csv                                               
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   4.950,   -6.080,  SASSANDRA_65599.csv                                              
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   4.420,   -7.370,  TABOU_65592.csv                                                  
MSLP,1,Cote_d'Ivoire                 ,WMO_Member,   6.900,   -5.350,  YAMOUSSOUKRO_65563.csv                                           
MSLP,1,Egypt                         ,WMO_Member,  22.000,   31.000,  AbuSimbel_62419.csv                                              
MSLP,1,Egypt                         ,WMO_Member,  31.000,   29.000,  AlexandriaNouzha_62318.csv                                       
MSLP,1,Egypt                         ,WMO_Member,  23.000,   32.000,  Asswan_62414.csv                                                 
MSLP,1,Egypt                         ,WMO_Member,  30.000,   31.000,  CairoAP_62366.csv                                                
MSLP,1,Egypt                         ,WMO_Member,  27.000,   33.000,  HurghadaAP_62463.csv                                             
MSLP,1,Egypt                         ,WMO_Member,  25.000,   32.000,  Luxor_62405.csv                                                  
MSLP,1,Egypt                         ,WMO_Member,  31.000,   27.000,  MersaMatruh_62306.csv                                            
MSLP,1,Egypt                         ,WMO_Member,  28.000,   30.000,  Minya_62387.csv                                                  
MSLP,1,Egypt                         ,WMO_Member,  31.000,   32.000,  PortSaidElgamil_62332.csv                                        
MSLP,1,Egypt                         ,WMO_Member,  31.000,   25.000,  Salloum_62305.csv                                                
MSLP,1,Egypt                         ,WMO_Member,  27.967,   34.383,  SharmElSheikhAP_62460.csv                                        
MSLP,1,Libya                         ,WMO_Member,  32.083,   20.267,  BENINA_62053.csv                                                 
MSLP,1,Libya                         ,WMO_Member,  32.317,   15.050,  MISURATA_62016.csv                                               
MSLP,1,Libya                         ,WMO_Member,  32.100,   23.933,  TOBRUK_62062.csv                                                 
MSLP,1,Libya                         ,WMO_Member,  32.883,   12.083,  ZUARA_62007.csv                                                  
MSLP,1,Mali                          ,WMO_Member,  12.500,   -7.950,  BamakoSenou_61291.csv                                            
MSLP,1,Mauritius                     ,WMO_Member, -10.379,   56.609,  Agalega_61974.csv                                                
MSLP,1,Mauritius                     ,WMO_Member, -20.435,   57.683,  Plaisance_61990.csv                                              
MSLP,1,Mauritius                     ,WMO_Member, -19.681,   63.426,  Pointe_Canon_61988.csv                                           
MSLP,1,Mauritius                     ,WMO_Member, -16.450,   59.617,  St_Brandon_61986.csv                                             
MSLP,1,Niger                         ,WMO_Member,  16.967,    7.983,  Agadez_Aero_61024.csv                                            
MSLP,1,Niger                         ,WMO_Member,  18.683,   12.917,  Bilma_61017.csv                                                  
MSLP,1,Niger                         ,WMO_Member,  13.800,    5.283,  Birni_NKonni_61075.csv                                           
MSLP,1,Niger                         ,WMO_Member,  13.417,   12.783,  Diffa_61085.csv                                                  
MSLP,1,Niger                         ,WMO_Member,  13.017,    3.183,  Dosso_61053.csv                                                  
MSLP,1,Niger                         ,WMO_Member,  11.883,    3.450,  Gaya_61099.csv                                                   
MSLP,1,Niger                         ,WMO_Member,  13.967,   10.267,  Goure_61045.csv                                                  
MSLP,1,Niger                         ,WMO_Member,  12.983,    8.983,  Magaria_61091.csv                                                
MSLP,1,Niger                         ,WMO_Member,  13.233,   11.983,  Maine_Soroa_61096.csv                                            
MSLP,1,Niger                         ,WMO_Member,  13.467,    7.083,  Maradi_Aero_61080.csv                                            
MSLP,1,Niger                         ,WMO_Member,  14.250,   13.117,  NGuigmi_61049.csv                                                
MSLP,1,Niger                         ,WMO_Member,  13.483,    2.167,  Niamey_Aero_61052.csv                                            
MSLP,1,Niger                         ,WMO_Member,  14.900,    5.250,  Tahoua_Aero_61043.csv                                            
MSLP,1,Niger                         ,WMO_Member,  14.200,    1.450,  Tillabery_61036.csv                                              
MSLP,1,Niger                         ,WMO_Member,  13.767,    8.983,  Zinder_Aero_61090.csv                                            
MSLP,1,Seychelles                    ,WMO_Member,  -4.671,   55.514,  SeychellesIntlAirport_63980.csv                                  
MSLP,1,Tunisia                       ,WMO_Member,  36.733,    9.183,  Beja_60723.csv                                                   
MSLP,1,Tunisia                       ,WMO_Member,  37.250,    9.800,  Bizerte_60714.csv                                                
MSLP,1,Tunisia                       ,WMO_Member,  31.683,    9.300,  ElBorma_60780.csv                                                
MSLP,1,Tunisia                       ,WMO_Member,  33.883,   10.100,  Gabes_60765.csv                                                  
MSLP,1,Tunisia                       ,WMO_Member,  34.417,    8.817,  Gafsa_60745.csv                                                  
MSLP,1,Tunisia                       ,WMO_Member,  36.483,    8.800,  Jendouba_60725.csv                                               
MSLP,1,Tunisia                       ,WMO_Member,  33.867,   10.767,  Jerba_60769.csv                                                  
MSLP,1,Tunisia                       ,WMO_Member,  35.667,   10.100,  Kairouan_60735.csv                                               
MSLP,1,Tunisia                       ,WMO_Member,  33.700,    8.967,  Kebili_60764.csv                                                 
MSLP,1,Tunisia                       ,WMO_Member,  36.850,   11.083,  Kelibia_60720.csv                                                
MSLP,1,Tunisia                       ,WMO_Member,  36.133,    8.700,  LeKef_60732.csv                                                  
MSLP,1,Tunisia                       ,WMO_Member,  35.500,   10.067,  Mahdia_60742.csv                                                 
MSLP,1,Tunisia                       ,WMO_Member,  33.533,    9.967,  Matmata_60767.csv                                                
MSLP,1,Tunisia                       ,WMO_Member,  33.350,   10.500,  Mednine_60770.csv                                                
MSLP,1,Tunisia                       ,WMO_Member,  35.667,   10.750,  Monastir_60740.csv                                               
MSLP,1,Tunisia                       ,WMO_Member,  32.317,   10.400,  Remada_60775.csv                                                 
MSLP,1,Tunisia                       ,WMO_Member,  34.717,   10.683,  Sfax_60750.csv                                                   
MSLP,1,Tunisia                       ,WMO_Member,  35.000,    9.483,  SidiBouZid_60748.csv                                             
MSLP,1,Tunisia                       ,WMO_Member,  36.067,    9.367,  Siliana_60734.csv                                                
MSLP,1,Tunisia                       ,WMO_Member,  36.950,    8.750,  Tabarka_60710.csv                                                
MSLP,1,Tunisia                       ,WMO_Member,  33.583,   10.767,  Tataouine_60772.csv                                              
MSLP,1,Tunisia                       ,WMO_Member,  33.917,    8.100,  Tozeur_60760.csv                                                 
MSLP,1,Tunisia                       ,WMO_Member,  36.833,   10.233,  TunisCarthage_60715.csv                                          
MSLP,1,Tunisia                       ,WMO_Member,  36.367,   10.117,  ZaghouanMogran_60729.csv                                         
MSLP,2,Bahrain                       ,WMO_Member,  26.267,   50.650,  BahrainInternationalAirport_41150.csv                            
MSLP,2,Bangladesh                    ,WMO_Member,  22.350,   91.817,  Ambagan_CTG_41977.csv                                            
MSLP,2,Bangladesh                    ,WMO_Member,  22.750,   90.333,  Barishal_41950.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  22.683,   90.650,  Bhola_41951.csv                                                  
MSLP,2,Bangladesh                    ,WMO_Member,  24.850,   89.367,  Bogra_41883.csv                                                  
MSLP,2,Bangladesh                    ,WMO_Member,  23.267,   90.700,  Chandpur_41941.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  22.267,   91.817,  Chittagong_41978.csv                                             
MSLP,2,Bangladesh                    ,WMO_Member,  23.650,   88.867,  Chuadanga_41926.csv                                              
MSLP,2,Bangladesh                    ,WMO_Member,  23.433,   91.183,  Comilla_41933.csv                                                
MSLP,2,Bangladesh                    ,WMO_Member,  21.433,   91.933,  Coxs_Bazar_41992.csv                                             
MSLP,2,Bangladesh                    ,WMO_Member,  23.767,   90.383,  Dhaka_41923.csv                                                  
MSLP,2,Bangladesh                    ,WMO_Member,  25.650,   88.683,  Dinajpur_41863.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  23.600,   89.850,  Faridpur_41929.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  23.033,   91.417,  Feni_41943.csv                                                   
MSLP,2,Bangladesh                    ,WMO_Member,  22.433,   91.100,  Hatia_41963.csv                                                  
MSLP,2,Bangladesh                    ,WMO_Member,  24.133,   89.050,  Ishwardi_41907.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  23.183,   89.167,  Jessore_41936.csv                                                
MSLP,2,Bangladesh                    ,WMO_Member,  21.983,   90.233,  Khepupara_41984.csv                                              
MSLP,2,Bangladesh                    ,WMO_Member,  22.783,   89.533,  Khulna_41947.csv                                                 
MSLP,2,Bangladesh                    ,WMO_Member,  21.817,   91.850,  Kutubdia_41989.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  23.167,   90.183,  Madaripur_41239.csv                                              
MSLP,2,Bangladesh                    ,WMO_Member,  22.867,   91.100,  M_court_41953.csv                                                
MSLP,2,Bangladesh                    ,WMO_Member,  22.333,   89.600,  Mongla_41958.csv                                                 
MSLP,2,Bangladesh                    ,WMO_Member,  24.717,   90.433,  Mymensingh_41886.csv                                             
MSLP,2,Bangladesh                    ,WMO_Member,  22.333,   90.333,  Patuakhali_41960.csv                                             
MSLP,2,Bangladesh                    ,WMO_Member,  24.367,   88.700,  Rajshahi_41895.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  22.533,   92.200,  Rangamati_41966.csv                                              
MSLP,2,Bangladesh                    ,WMO_Member,  25.733,   89.233,  Rangpur_41859.csv                                                
MSLP,2,Bangladesh                    ,WMO_Member,  22.483,   91.433,  Sandwip_41964.csv                                                
MSLP,2,Bangladesh                    ,WMO_Member,  22.717,   89.083,  Satkhira_41946.csv                                               
MSLP,2,Bangladesh                    ,WMO_Member,  23.583,   91.700,  Sitakunda_41965.csv                                              
MSLP,2,Bangladesh                    ,WMO_Member,  24.300,   91.733,  Srimangal_41915.csv                                              
MSLP,2,Bangladesh                    ,WMO_Member,  25.783,   88.883,  Syedpur_41858.csv                                                
MSLP,2,Bangladesh                    ,WMO_Member,  24.900,   91.883,  Sylhet_41891.csv                                                 
MSLP,2,Bangladesh                    ,WMO_Member,  24.250,   89.917,  Tangail_41909.csv                                                
MSLP,2,Bangladesh                    ,WMO_Member,  20.867,   92.300,  Teknaf_41998.csv                                                 
MSLP,2,China                         ,WMO_Member,  44.020,  115.000,  ABAG_QI_53192.csv                                                
MSLP,2,China                         ,WMO_Member,  40.500,   81.050,  ALAR_51730.csv                                                   
MSLP,2,China                         ,WMO_Member,  47.730,   88.080,  ALTAY_51076.csv                                                  
MSLP,2,China                         ,WMO_Member,  32.720,  109.030,  ANKANG_57245.csv                                                 
MSLP,2,China                         ,WMO_Member,  30.620,  116.970,  ANQING_58424.csv                                                 
MSLP,2,China                         ,WMO_Member,  47.170,  119.930,  ARXAN_50727.csv                                                  
MSLP,2,China                         ,WMO_Member,  39.800,   78.570,  BACHU_51716.csv                                                  
MSLP,2,China                         ,WMO_Member,  23.900,  106.600,  BAISE_59211.csv                                                  
MSLP,2,China                         ,WMO_Member,  40.750,  104.500,  BAYAN_MOD_52495.csv                                              
MSLP,2,China                         ,WMO_Member,  21.480,  109.100,  BEIHAI_59644.csv                                                 
MSLP,2,China                         ,WMO_Member,  39.930,  116.280,  BEIJING_54511.csv                                                
MSLP,2,China                         ,WMO_Member,  32.850,  117.300,  BENGBU_58221.csv                                                 
MSLP,2,China                         ,WMO_Member,  33.790,  115.740,  BOXIAN_58102.csv                                                 
MSLP,2,China                         ,WMO_Member,  48.770,  121.920,  BUGT_50632.csv                                                   
MSLP,2,China                         ,WMO_Member,  43.900,  125.220,  CHANGCHUN_54161.csv                                              
MSLP,2,China                         ,WMO_Member,  29.050,  111.680,  CHANGDE_57662.csv                                                
MSLP,2,China                         ,WMO_Member,  28.120,  112.780,  CHANGSHA_57687.csv                                               
MSLP,2,China                         ,WMO_Member,  40.970,  117.920,  CHENGDE_54423.csv                                                
MSLP,2,China                         ,WMO_Member,  37.400,  122.680,  CHENGSHANTOU_54776.csv                                           
MSLP,2,China                         ,WMO_Member,  25.740,  112.970,  CHENZHOU_57972.csv                                               
MSLP,2,China                         ,WMO_Member,  42.300,  118.830,  CHIFENG_54218.csv                                                
MSLP,2,China                         ,WMO_Member,  29.580,  106.470,  CHONGQING_57516.csv                                              
MSLP,2,China                         ,WMO_Member,  28.450,  121.880,  DACHEN_DAO_58666.csv                                             
MSLP,2,China                         ,WMO_Member,  38.900,  121.630,  DALIAN_54662.csv                                                 
MSLP,2,China                         ,WMO_Member,  40.050,  124.330,  DANDONG_54497.csv                                                
MSLP,2,China                         ,WMO_Member,  31.200,  107.500,  DA_XIAN_57328.csv                                                
MSLP,2,China                         ,WMO_Member,  30.030,  122.120,  DINGHAI_58477.csv                                                
MSLP,2,China                         ,WMO_Member,  35.080,  115.520,  DINGTAO_54909.csv                                                
MSLP,2,China                         ,WMO_Member,  19.100,  108.620,  DONGFANG_59838.csv                                               
MSLP,2,China                         ,WMO_Member,  39.830,  109.980,  DONGSHENG_53543.csv                                              
MSLP,2,China                         ,WMO_Member,  32.850,  120.280,  DONGTAI_58251.csv                                                
MSLP,2,China                         ,WMO_Member,  42.180,  116.470,  DUOLUN_54208.csv                                                 
MSLP,2,China                         ,WMO_Member,  30.280,  109.470,  ENSHI_57447.csv                                                  
MSLP,2,China                         ,WMO_Member,  43.650,  112.000,  ERENHOT_53068.csv                                                
MSLP,2,China                         ,WMO_Member,  47.230,  131.980,  FUJIN_50788.csv                                                  
MSLP,2,China                         ,WMO_Member,  32.870,  115.730,  FUYANG_58203.csv                                                 
MSLP,2,China                         ,WMO_Member,  47.020,   89.500,  FUYUN_51087.csv                                                  
MSLP,2,China                         ,WMO_Member,  26.080,  119.280,  FUZHOU_58847.csv                                                 
MSLP,2,China                         ,WMO_Member,  34.850,  119.130,  GANYU_58040.csv                                                  
MSLP,2,China                         ,WMO_Member,  25.870,  115.000,  GANZHOU_57993.csv                                                
MSLP,2,China                         ,WMO_Member,  30.750,  106.130,  GAOPING_57411.csv                                                
MSLP,2,China                         ,WMO_Member,  41.370,  102.370,  GUAIZIHU_52378.csv                                               
MSLP,2,China                         ,WMO_Member,  24.070,  105.070,  GUANGNAN_59007.csv                                               
MSLP,2,China                         ,WMO_Member,  23.220,  113.480,  GUANGZHOU_59287.csv                                              
MSLP,2,China                         ,WMO_Member,  25.330,  110.300,  GUILIN_57957.csv                                                 
MSLP,2,China                         ,WMO_Member,  26.580,  106.730,  GUIYANG_57816.csv                                                
MSLP,2,China                         ,WMO_Member,  20.000,  110.250,  HAIKOU_59758.csv                                                 
MSLP,2,China                         ,WMO_Member,  47.450,  126.870,  HAILUN_50756.csv                                                 
MSLP,2,China                         ,WMO_Member,  41.570,  108.520,  HALIUT_53336.csv                                                 
MSLP,2,China                         ,WMO_Member,  42.820,   93.520,  HAMI_52203.csv                                                   
MSLP,2,China                         ,WMO_Member,  30.230,  120.170,  HANGZHOU_58457.csv                                               
MSLP,2,China                         ,WMO_Member,  33.070,  107.030,  HANZHONG_57127.csv                                               
MSLP,2,China                         ,WMO_Member,  45.930,  126.570,  HARBIN_50953.csv                                                 
MSLP,2,China                         ,WMO_Member,  24.700,  108.030,  HECHI_59023.csv                                                  
MSLP,2,China                         ,WMO_Member,  39.370,  111.210,  HEQU_53564.csv                                                   
MSLP,2,China                         ,WMO_Member,  23.800,  114.730,  HEYUAN_59293.csv                                                 
MSLP,2,China                         ,WMO_Member,  46.810,   85.750,  HOBOKSAR_51156.csv                                               
MSLP,2,China                         ,WMO_Member,  40.850,  111.570,  HOHHOT_53463.csv                                                 
MSLP,2,China                         ,WMO_Member,  37.130,   79.930,  HOTAN_51828.csv                                                  
MSLP,2,China                         ,WMO_Member,  41.900,  114.000,  HUADE_53391.csv                                                  
MSLP,2,China                         ,WMO_Member,  42.980,  126.750,  HUADIAN_54273.csv                                                
MSLP,2,China                         ,WMO_Member,  33.630,  118.930,  HUAIYIN_58141.csv                                                
MSLP,2,China                         ,WMO_Member,  31.400,  116.330,  HUOSHAN_58314.csv                                                
MSLP,2,China                         ,WMO_Member,  39.780,  105.750,  JARTAI_53502.csv                                                 
MSLP,2,China                         ,WMO_Member,  44.570,  120.900,  JARUD_QI_54026.csv                                               
MSLP,2,China                         ,WMO_Member,  41.150,  126.220,  JI_AN_54377.csv                                                  
MSLP,2,China                         ,WMO_Member,  27.120,  114.970,  JI_AN_57799.csv                                                  
MSLP,2,China                         ,WMO_Member,  36.600,  117.050,  JINAN_54823.csv                                                  
MSLP,2,China                         ,WMO_Member,  29.300,  117.200,  JINGDEZHEN_58527.csv                                             
MSLP,2,China                         ,WMO_Member,  44.570,   82.820,  JINGHE_51334.csv                                                 
MSLP,2,China                         ,WMO_Member,  34.430,  108.970,  JINGHE_57131.csv                                                 
MSLP,2,China                         ,WMO_Member,  41.030,  113.070,  JINING_53480.csv                                                 
MSLP,2,China                         ,WMO_Member,  41.130,  121.120,  JINZHOU_54337.csv                                                
MSLP,2,China                         ,WMO_Member,  39.770,   98.480,  JIUQUAN_52533.csv                                                
MSLP,2,China                         ,WMO_Member,  45.300,  130.920,  JIXI_50978.csv                                                   
MSLP,2,China                         ,WMO_Member,  45.620,   84.850,  KARAMAY_51243.csv                                                
MSLP,2,China                         ,WMO_Member,  39.480,   75.750,  KASHI_51709.csv                                                  
MSLP,2,China                         ,WMO_Member,  41.730,   85.820,  KORLA_51656.csv                                                  
MSLP,2,China                         ,WMO_Member,  41.720,   82.950,  KUQA_51644.csv                                                   
MSLP,2,China                         ,WMO_Member,  32.430,  111.730,  LAOHEKOU_57265.csv                                               
MSLP,2,China                         ,WMO_Member,  39.430,  118.900,  LETING_54539.csv                                                 
MSLP,2,China                         ,WMO_Member,  43.950,  119.320,  LINDONG_54027.csv                                                
MSLP,2,China                         ,WMO_Member,  26.230,  111.620,  LINGLING_57866.csv                                               
MSLP,2,China                         ,WMO_Member,  40.730,  107.370,  LINHE_53513.csv                                                  
MSLP,2,China                         ,WMO_Member,  41.800,  126.880,  LINJIANG_54374.csv                                               
MSLP,2,China                         ,WMO_Member,  37.620,  120.320,  LONGKOU_54753.csv                                                
MSLP,2,China                         ,WMO_Member,  22.370,  106.750,  LONGZHOU_59417.csv                                               
MSLP,2,China                         ,WMO_Member,  34.080,  111.070,  LUSHI_57067.csv                                                  
MSLP,2,China                         ,WMO_Member,  32.080,  121.530,  LUSI_58265.csv                                                   
MSLP,2,China                         ,WMO_Member,  42.530,  110.130,  MANDAL_53149.csv                                                 
MSLP,2,China                         ,WMO_Member,  24.280,  116.070,  MEI_XIAN_59117.csv                                               
MSLP,2,China                         ,WMO_Member,  21.500,  101.580,  MENGLA_56969.csv                                                 
MSLP,2,China                         ,WMO_Member,  23.440,  103.330,  MENGZI_56985.csv                                                 
MSLP,2,China                         ,WMO_Member,  38.630,  103.080,  MINQIN_52681.csv                                                 
MSLP,2,China                         ,WMO_Member,  44.500,  129.670,  MUDANJIANG_54094.csv                                             
MSLP,2,China                         ,WMO_Member,  28.600,  115.920,  NANCHANG_58606.csv                                               
MSLP,2,China                         ,WMO_Member,  31.930,  118.900,  NANJING_58238.csv                                                
MSLP,2,China                         ,WMO_Member,  22.780,  108.550,  NANNING_59431.csv                                                
MSLP,2,China                         ,WMO_Member,  33.100,  112.480,  NANYANG_57178.csv                                                
MSLP,2,China                         ,WMO_Member,  44.620,  114.150,  NARAN_BULAG_53083.csv                                            
MSLP,2,China                         ,WMO_Member,  49.170,  125.230,  NENJIANG_50557.csv                                               
MSLP,2,China                         ,WMO_Member,  39.100,  107.980,  OTOG_QI_53529.csv                                                
MSLP,2,China                         ,WMO_Member,  35.530,  106.670,  PINGLIANG_53915.csv                                              
MSLP,2,China                         ,WMO_Member,  38.080,  116.550,  POTOU_54618.csv                                                  
MSLP,2,China                         ,WMO_Member,  45.080,  124.870,  QIAN_GORLOS_50949.csv                                            
MSLP,2,China                         ,WMO_Member,  36.070,  120.330,  QINGDAO_54857.csv                                                
MSLP,2,China                         ,WMO_Member,  47.380,  123.920,  QIQIHAR_50745.csv                                                
MSLP,2,China                         ,WMO_Member,  44.020,   89.570,  QITAI_51379.csv                                                  
MSLP,2,China                         ,WMO_Member,  28.970,  118.870,  QU_XIAN_58633.csv                                                
MSLP,2,China                         ,WMO_Member,  27.780,  120.650,  RUIAN_58752.csv                                                  
MSLP,2,China                         ,WMO_Member,  16.530,  111.620,  SANHU_DAO_59985.csv                                              
MSLP,2,China                         ,WMO_Member,  18.220,  109.580,  SANYA_59948.csv                                                  
MSLP,2,China                         ,WMO_Member,  38.430,   77.270,  SHACHE_51811.csv                                                 
MSLP,2,China                         ,WMO_Member,  31.420,  121.450,  SHANGHAI__BAOSHAN_58362.csv                                      
MSLP,2,China                         ,WMO_Member,  23.400,  116.680,  SHANTOU_59316.csv                                                
MSLP,2,China                         ,WMO_Member,  22.780,  115.370,  SHANWEI_59501.csv                                                
MSLP,2,China                         ,WMO_Member,  24.670,  113.600,  SHAOGUAN_59082.csv                                               
MSLP,2,China                         ,WMO_Member,  27.330,  117.470,  SHAOWU_58725.csv                                                 
MSLP,2,China                         ,WMO_Member,  30.730,  122.450,  SHENGSI_58472.csv                                                
MSLP,2,China                         ,WMO_Member,  41.730,  123.520,  SHENYANG_54342.csv                                               
MSLP,2,China                         ,WMO_Member,  33.750,  120.300,  SHEYANG_58150.csv                                                
MSLP,2,China                         ,WMO_Member,  43.220,   91.730,  SHISANJIANFANG_51495.csv                                         
MSLP,2,China                         ,WMO_Member,  22.770,  100.980,  SIMAO_56964.csv                                                  
MSLP,2,China                         ,WMO_Member,  46.730,   83.000,  TACHENG_51133.csv                                                
MSLP,2,China                         ,WMO_Member,  37.620,  112.580,  TAIYUAN_53772.csv                                                
MSLP,2,China                         ,WMO_Member,  39.000,   83.670,  TAZHONG_51747.csv                                                
MSLP,2,China                         ,WMO_Member,  40.630,   87.700,  TIKANLIK_51765.csv                                               
MSLP,2,China                         ,WMO_Member,  45.970,  128.730,  TONGHE_50963.csv                                                 
MSLP,2,China                         ,WMO_Member,  43.600,  122.270,  TONGLIAO_54135.csv                                               
MSLP,2,China                         ,WMO_Member,  42.950,   89.230,  TURPAN_51573.csv                                                 
MSLP,2,China                         ,WMO_Member,  45.520,  116.970,  ULIASTAI_50915.csv                                               
MSLP,2,China                         ,WMO_Member,  36.770,  119.180,  WEIFANG_54843.csv                                                
MSLP,2,China                         ,WMO_Member,  30.750,  103.870,  WENJIANG_56187.csv                                               
MSLP,2,China                         ,WMO_Member,  33.400,  104.920,  WUDU_56096.csv                                                   
MSLP,2,China                         ,WMO_Member,  30.600,  114.050,  WUHAN_57494.csv                                                  
MSLP,2,China                         ,WMO_Member,  43.780,   87.650,  WU_LU_MU_QI_51463.csv                                            
MSLP,2,China                         ,WMO_Member,  23.480,  111.300,  WUZHOU_59265.csv                                                 
MSLP,2,China                         ,WMO_Member,  24.480,  118.080,  XIAMEN_59134.csv                                                 
MSLP,2,China                         ,WMO_Member,  43.950,  116.120,  XILIN_HOT_54102.csv                                              
MSLP,2,China                         ,WMO_Member,  48.680,  116.810,  XIN_BARAG_YOUQI_50603.csv                                        
MSLP,2,China                         ,WMO_Member,  25.430,  105.180,  XINGREN_57902.csv                                                
MSLP,2,China                         ,WMO_Member,  37.180,  114.360,  XINGTAI_53798.csv                                                
MSLP,2,China                         ,WMO_Member,  32.130,  114.050,  XINYANG_57297.csv                                                
